station,timestamp,temperature_celsius,relative_humidity_pct,delta_t_celsius,wind_speed_kmh,soil_moisture_pct,rain_prob_pct,crop_stage_sensitivity,readiness_score,spray_window_safe,ground_truth_safe,is_correct,rationale
Salinas Valley (Horticulture),2026-09-05T21:00,14.5,82.0,2.03,3.6,12.43,0.0,0.85,0.0,False,False,True,"Soil moisture 12.4% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-05T22:00,13.6,85.0,1.68,4.5,12.47,0.0,0.85,0.0,False,False,True,"Delta-T 1.7°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 12.5% < 30% (xylem tension collapsed, stomata shut)"
Salinas Valley (Horticulture),2026-09-05T23:00,13.0,85.0,1.66,5.2,12.5,0.0,0.85,0.0,False,False,True,"Delta-T 1.7°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 12.5% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-05T00:00,16.4,73.0,3.13,11.5,27.37,0.0,0.5,0.0,False,False,True,"Soil moisture 27.4% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-05T01:00,15.5,77.0,2.63,11.5,27.37,0.0,0.5,0.0,False,False,True,"Soil moisture 27.4% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-05T02:00,14.8,80.0,2.26,11.2,27.37,0.0,0.5,0.0,False,False,True,"Soil moisture 27.4% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-05T03:00,14.9,81.0,2.16,10.4,27.37,0.0,0.5,0.0,False,False,True,"Soil moisture 27.4% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-05T04:00,15.3,78.0,2.51,11.9,27.37,0.0,0.5,0.0,False,False,True,"Soil moisture 27.4% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-05T05:00,15.0,80.0,2.27,11.2,27.37,0.0,0.5,0.0,False,False,True,"Soil moisture 27.4% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-05T06:00,15.6,76.0,2.74,12.2,27.37,0.0,0.5,0.0,False,False,True,"Soil moisture 27.4% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-05T07:00,15.0,79.0,2.38,11.9,27.37,0.0,0.5,0.0,False,False,True,"Soil moisture 27.4% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-05T08:00,15.1,80.0,2.28,13.3,27.37,0.0,0.5,0.0,False,False,True,"Soil moisture 27.4% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-05T09:00,17.0,74.0,3.05,18.7,27.33,10.0,0.5,0.0,False,False,True,"Wind speed 18.7 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 27.3% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-05T10:00,17.7,71.0,3.44,18.7,27.27,23.0,0.5,0.0,False,False,True,"Wind speed 18.7 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 27.3% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-05T11:00,18.6,69.0,3.75,18.7,27.17,31.0,0.5,0.0,False,False,True,"Wind speed 18.7 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 27.2% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-05T12:00,18.8,65.0,4.25,20.2,27.03,29.0,0.5,0.0,False,False,True,"Wind speed 20.2 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 27.0% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-05T13:00,19.6,58.0,5.2,22.3,26.9,23.0,0.5,0.0,False,False,True,"Wind speed 22.3 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 26.9% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-05T14:00,20.3,50.0,6.34,22.0,26.73,18.0,0.5,0.0,False,False,True,"Wind speed 22.0 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 26.7% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-05T15:00,20.4,50.0,6.36,22.3,26.57,18.0,0.5,0.0,False,False,True,"Wind speed 22.3 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 26.6% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-05T16:00,20.3,52.0,6.07,20.2,26.4,19.0,0.5,0.0,False,False,True,"Wind speed 20.2 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 26.4% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-05T17:00,19.8,54.0,5.75,17.3,26.33,18.0,0.5,0.0,False,False,True,"Wind speed 17.3 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 26.3% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-05T18:00,19.4,54.0,5.7,16.9,26.2,13.0,0.5,0.0,False,False,True,"Wind speed 16.9 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 26.2% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-05T19:00,18.8,55.0,5.49,15.5,26.2,5.0,0.5,0.0,False,False,True,"Wind speed 15.5 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 26.2% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-05T20:00,17.8,58.0,5.01,12.2,26.13,0.0,0.5,0.0,False,False,True,"Soil moisture 26.1% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-05T21:00,16.8,63.0,4.31,9.0,26.17,0.0,0.5,0.0,False,False,True,"Soil moisture 26.2% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-05T22:00,16.2,67.0,3.8,6.8,26.17,0.0,0.5,0.0,False,False,True,"Soil moisture 26.2% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-05T23:00,15.3,73.0,3.06,6.8,26.2,0.0,0.5,0.0,False,False,True,"Soil moisture 26.2% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-06T00:00,14.0,80.0,2.23,6.5,26.23,0.0,0.5,0.0,False,False,True,"Soil moisture 26.2% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-06T01:00,13.5,83.0,1.89,5.4,26.23,0.0,0.5,0.0,False,False,True,"Delta-T 1.9°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 26.2% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-06T02:00,13.3,84.0,1.78,6.1,26.23,0.0,0.5,0.0,False,False,True,"Delta-T 1.8°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 26.2% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-06T03:00,12.5,85.0,1.65,4.3,26.3,0.0,0.5,0.0,False,False,True,"Delta-T 1.6°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 26.3% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-06T04:00,11.6,88.0,1.31,2.5,26.3,0.0,0.5,0.0,False,False,True,"Delta-T 1.3°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 26.3% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-06T05:00,10.7,89.0,1.19,4.7,26.33,0.0,0.5,0.0,False,False,True,"Delta-T 1.2°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 26.3% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-06T06:00,10.3,89.0,1.19,4.7,26.37,0.0,0.5,0.0,False,False,True,"Delta-T 1.2°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 26.4% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-06T07:00,10.0,89.0,1.18,5.0,26.4,0.0,0.5,0.0,False,False,True,"Delta-T 1.2°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 26.4% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-06T08:00,10.7,87.0,1.4,4.3,26.4,0.0,0.5,0.0,False,False,True,"Delta-T 1.4°C < 2.0°C (excess humidity, spray runoff) | Soil moisture 26.4% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-06T09:00,13.1,79.0,2.3,4.3,26.4,0.0,0.5,0.0,False,False,True,"Soil moisture 26.4% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-06T10:00,16.6,69.0,3.6,6.8,26.33,0.0,0.5,0.0,False,False,True,"Soil moisture 26.3% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-06T11:00,18.8,60.0,4.87,9.0,26.27,0.0,0.5,0.0,False,False,True,"Soil moisture 26.3% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-06T12:00,20.0,54.0,5.77,9.0,26.1,0.0,0.5,0.0,False,False,True,"Soil moisture 26.1% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-06T13:00,21.0,49.0,6.58,9.0,25.93,0.0,0.5,0.0,False,False,True,"Soil moisture 25.9% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-06T14:00,21.9,45.0,7.29,9.4,25.77,0.0,0.5,0.0,False,False,True,"Soil moisture 25.8% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-06T15:00,22.7,41.0,8.03,10.4,25.57,0.0,0.5,0.0,False,False,True,"Delta-T 8.0°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 25.6% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-06T16:00,23.1,39.0,8.42,11.2,25.4,0.0,0.5,0.0,False,False,True,"Delta-T 8.4°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 25.4% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-06T17:00,23.3,37.0,8.79,9.7,25.33,0.0,0.5,0.0,False,False,True,"Delta-T 8.8°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 25.3% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-06T18:00,23.4,36.0,8.97,10.1,25.23,0.0,0.5,0.0,False,False,True,"Delta-T 9.0°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 25.2% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-06T19:00,22.6,42.0,7.86,9.4,25.2,0.0,0.5,0.0,False,False,True,"Soil moisture 25.2% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-06T20:00,21.3,42.0,7.63,8.3,25.2,0.0,0.5,0.0,False,False,True,"Soil moisture 25.2% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-06T21:00,20.4,43.0,7.33,9.7,25.2,2.0,0.5,0.0,False,False,True,"Soil moisture 25.2% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-06T22:00,19.9,45.0,6.96,11.5,25.2,4.0,0.5,0.0,False,False,True,"Soil moisture 25.2% < 30% (xylem tension collapsed, stomata shut)"
Wageningen (Agricultural Hub),2026-09-06T23:00,19.1,48.0,6.44,9.4,25.23,6.0,0.5,0.0,False,False,True,"Soil moisture 25.2% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-05T00:00,17.2,41.0,7.03,12.7,8.63,0.0,0.85,0.0,False,False,True,"Soil moisture 8.6% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-05T01:00,16.3,44.0,6.5,12.6,8.63,0.0,0.85,0.0,False,False,True,"Soil moisture 8.6% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-05T02:00,15.3,48.0,5.87,12.2,8.63,0.0,0.85,0.0,False,False,True,"Soil moisture 8.6% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-05T03:00,15.2,49.0,5.74,10.4,8.63,0.0,0.85,0.0,False,False,True,"Soil moisture 8.6% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-05T04:00,14.7,51.0,5.45,7.6,8.63,0.0,0.85,0.0,False,False,True,"Soil moisture 8.6% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-05T05:00,14.3,51.0,5.39,6.0,8.67,0.0,0.85,0.0,False,False,True,"Soil moisture 8.7% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-05T06:00,13.8,52.0,5.22,3.6,8.67,0.0,0.85,0.0,False,False,True,"Soil moisture 8.7% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-05T07:00,15.8,50.0,5.71,3.2,8.67,0.0,0.85,0.0,False,False,True,"Soil moisture 8.7% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-05T08:00,20.4,37.0,8.2,1.8,8.7,0.0,0.85,0.001,False,False,True,"Delta-T 8.2°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.7% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-05T09:00,23.7,26.0,10.84,1.9,8.67,0.0,0.85,0.0,False,False,True,"Delta-T 10.8°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.7% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-05T10:00,26.1,23.0,12.15,1.2,8.6,0.0,0.85,0.0,False,False,True,"Delta-T 12.2°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.6% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-05T11:00,27.7,23.0,12.63,3.0,8.53,0.0,0.85,0.0,False,False,True,"Delta-T 12.6°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.5% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-05T12:00,28.8,23.0,12.95,4.6,8.5,0.0,0.85,0.0,False,False,True,"Delta-T 12.9°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.5% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-05T13:00,29.6,22.0,13.44,5.5,8.43,0.0,0.85,0.0,False,False,True,"Delta-T 13.4°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.4% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-05T14:00,30.0,20.0,14.1,7.3,8.4,0.0,0.85,0.0,False,False,True,"Delta-T 14.1°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.4% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-05T15:00,29.2,21.0,13.58,11.7,8.4,0.0,0.85,0.0,False,False,True,"Delta-T 13.6°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.4% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-05T16:00,28.4,23.0,12.83,15.5,8.37,0.0,0.85,0.0,False,False,True,"Wind speed 15.5 km/h > 15 km/h limit (spray drift hazard) | Delta-T 12.8°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.4% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-05T17:00,27.1,25.0,11.99,13.9,8.33,0.0,0.85,0.0,False,False,True,"Delta-T 12.0°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.3% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-05T18:00,24.8,30.0,10.36,11.8,8.3,0.0,0.85,0.0,False,False,True,"Delta-T 10.4°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.3% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-05T19:00,22.6,34.0,9.14,7.7,8.3,0.0,0.85,0.0,False,False,True,"Delta-T 9.1°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.3% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-05T20:00,21.3,38.0,8.23,7.2,8.33,0.0,0.85,0.0,False,False,True,"Delta-T 8.2°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.3% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-05T21:00,20.1,42.0,7.42,8.1,8.33,0.0,0.85,0.0,False,False,True,"Soil moisture 8.3% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-05T22:00,19.5,43.0,7.17,7.9,8.33,0.0,0.85,0.0,False,False,True,"Soil moisture 8.3% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-05T23:00,18.4,43.0,6.98,9.2,8.33,0.0,0.85,0.0,False,False,True,"Soil moisture 8.3% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-06T00:00,18.3,45.0,6.7,11.3,8.33,0.0,0.85,0.0,False,False,True,"Soil moisture 8.3% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-06T01:00,18.8,46.0,6.65,12.6,8.37,0.0,0.85,0.0,False,False,True,"Soil moisture 8.4% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-06T02:00,18.7,46.0,6.64,13.2,8.37,0.0,0.85,0.0,False,False,True,"Soil moisture 8.4% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-06T03:00,18.9,45.0,6.8,12.6,8.33,0.0,0.85,0.0,False,False,True,"Soil moisture 8.3% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-06T04:00,19.0,48.0,6.42,14.9,8.33,0.0,0.85,0.0,False,False,True,"Soil moisture 8.3% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-06T05:00,18.5,52.0,5.84,16.3,8.37,0.0,0.85,0.0,False,False,True,"Wind speed 16.3 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 8.4% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-06T06:00,17.8,56.0,5.25,16.8,8.33,0.0,0.85,0.0,False,False,True,"Wind speed 16.8 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 8.3% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-06T07:00,18.6,54.0,5.6,17.8,8.33,0.0,0.85,0.0,False,False,True,"Wind speed 17.8 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 8.3% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-06T08:00,20.5,47.0,6.78,18.6,8.33,0.0,0.85,0.0,False,False,True,"Wind speed 18.6 km/h > 15 km/h limit (spray drift hazard) | Soil moisture 8.3% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-06T09:00,22.7,39.0,8.34,17.8,8.33,0.0,0.85,0.0,False,False,True,"Wind speed 17.8 km/h > 15 km/h limit (spray drift hazard) | Delta-T 8.3°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.3% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-06T10:00,25.0,34.0,9.66,18.3,8.3,0.0,0.85,0.0,False,False,True,"Wind speed 18.3 km/h > 15 km/h limit (spray drift hazard) | Delta-T 9.7°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.3% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-06T11:00,26.9,30.0,10.87,19.6,8.3,0.0,0.85,0.0,False,False,True,"Wind speed 19.6 km/h > 15 km/h limit (spray drift hazard) | Delta-T 10.9°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.3% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-06T12:00,28.2,28.0,11.62,22.2,8.2,0.0,0.85,0.0,False,False,True,"Wind speed 22.2 km/h > 15 km/h limit (spray drift hazard) | Delta-T 11.6°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.2% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-06T13:00,28.9,25.0,12.5,23.7,8.2,0.0,0.85,0.0,False,False,True,"Wind speed 23.7 km/h > 15 km/h limit (spray drift hazard) | Delta-T 12.5°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.2% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-06T14:00,28.9,24.0,12.74,23.4,8.17,0.0,0.85,0.0,False,False,True,"Wind speed 23.4 km/h > 15 km/h limit (spray drift hazard) | Delta-T 12.7°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.2% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-06T15:00,28.3,25.0,12.33,22.5,8.13,0.0,0.85,0.0,False,False,True,"Wind speed 22.5 km/h > 15 km/h limit (spray drift hazard) | Delta-T 12.3°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.1% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-06T16:00,27.3,28.0,11.39,20.8,8.13,0.0,0.85,0.0,False,False,True,"Wind speed 20.8 km/h > 15 km/h limit (spray drift hazard) | Delta-T 11.4°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.1% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-06T17:00,25.8,32.0,10.22,19.3,8.13,0.0,0.85,0.0,False,False,True,"Wind speed 19.3 km/h > 15 km/h limit (spray drift hazard) | Delta-T 10.2°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.1% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-06T18:00,23.6,35.0,9.18,15.8,8.13,0.0,0.85,0.0,False,False,True,"Wind speed 15.8 km/h > 15 km/h limit (spray drift hazard) | Delta-T 9.2°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.1% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-06T19:00,21.9,35.0,8.82,14.3,8.13,0.0,0.85,0.0,False,False,True,"Delta-T 8.8°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.1% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-06T20:00,20.1,33.0,8.74,15.2,8.13,0.0,0.85,0.0,False,False,True,"Wind speed 15.2 km/h > 15 km/h limit (spray drift hazard) | Delta-T 8.7°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.1% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-06T21:00,18.6,34.0,8.26,14.4,8.1,0.0,0.85,0.0,False,False,True,"Delta-T 8.3°C > 8.0°C (rapid droplet evaporation before absorption) | Soil moisture 8.1% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-06T22:00,17.1,38.0,7.4,13.9,8.1,0.0,0.85,0.0,False,False,True,"Soil moisture 8.1% < 30% (xylem tension collapsed, stomata shut)"
Toowoomba (Grain/Sorghum),2026-09-06T23:00,15.3,43.0,6.45,6.3,8.13,0.0,0.85,0.0,False,False,True,"Soil moisture 8.1% < 30% (xylem tension collapsed, stomata shut)"
