soil_moisture_pct,delta_t_celsius,wind_speed_kmh,rain_prob_next_48h,crop_stage_sensitivity,target_readiness
52.91,3.37,12.89,18.94,0.2,1
31.89,12.5,10.71,16.68,0.85,0
47.31,1.98,19.6,11.3,0.2,0
58.03,3.94,9.56,26.52,0.3,1
61.21,4.66,7.07,29.47,0.85,1
40.76,12.26,12.1,76.45,0.2,0
41.06,7.07,5.42,19.28,0.2,1
59.84,6.44,9.3,36.94,0.5,1
63.99,3.07,17.25,23.39,1.0,0
45.18,4.45,8.13,1.75,0.2,1
48.12,3.42,7.91,40.27,1.0,0
40.52,6.33,6.71,18.53,0.2,1
43.52,8.76,11.42,6.99,0.5,0
41.04,12.5,5.74,46.01,1.0,0
49.14,3.64,14.52,69.15,1.0,0
22.88,1.95,11.0,7.07,1.0,0
50.3,3.98,20.88,2.17,0.2,0
53.15,8.13,18.54,2.64,0.85,0
42.23,2.85,6.45,18.57,0.3,1
23.05,4.76,14.92,54.9,1.0,0
25.06,6.49,2.18,2.44,0.5,0
66.97,3.69,6.55,22.52,0.85,1
35.57,5.4,13.66,48.05,1.0,0
56.5,2.68,2.63,51.89,0.85,0
59.4,9.09,10.42,39.08,0.5,0
52.71,4.15,13.37,9.67,0.5,1
58.76,5.31,12.34,9.83,1.0,1
49.83,1.45,13.75,0.91,0.5,0
32.91,2.45,4.23,6.04,0.3,1
40.03,7.99,6.44,2.86,1.0,1
56.76,3.66,13.37,11.92,0.85,1
46.61,2.76,10.28,30.84,1.0,1
47.83,1.85,2.9,57.5,0.85,0
61.6,9.0,18.59,12.26,1.0,0
46.59,6.91,4.33,6.97,0.5,1
52.53,6.67,10.35,36.9,1.0,1
61.38,10.88,4.9,53.16,1.0,0
30.17,3.94,14.77,0.94,0.2,1
42.32,1.96,10.2,13.66,1.0,1
59.84,4.91,7.72,8.27,0.3,1
21.46,11.97,12.87,15.7,0.5,0
38.65,4.97,6.89,8.74,0.2,1
30.42,8.64,1.0,14.94,0.85,0
35.81,2.01,2.95,5.62,0.5,1
58.46,3.03,2.34,10.5,0.3,1
49.59,7.74,5.07,21.73,1.0,1
45.24,5.25,17.94,43.55,0.5,0
22.73,4.5,4.61,39.23,0.2,0
21.09,8.58,10.24,7.81,0.2,0
56.0,7.68,13.99,43.73,0.85,0
33.17,5.33,12.96,33.41,0.85,1
35.51,0.83,6.58,29.76,1.0,0
44.63,4.8,8.63,13.47,0.5,1
38.64,6.04,2.69,9.69,0.2,1
32.49,1.48,3.12,21.85,0.85,0
52.62,5.93,5.46,0.96,0.2,1
65.95,8.79,4.01,50.14,0.5,0
42.99,4.79,2.51,0.35,0.2,1
49.74,2.57,5.64,9.58,0.85,1
67.06,0.91,9.48,1.49,0.2,0
42.52,6.0,4.94,60.81,0.5,0
69.82,1.61,5.94,26.61,0.2,0
47.83,6.64,14.94,27.76,0.5,1
64.46,11.67,13.21,32.17,0.85,0
48.75,3.12,1.6,29.61,0.2,0
64.45,4.21,2.77,48.29,0.2,0
56.03,12.02,18.84,66.65,1.0,0
39.13,5.12,7.05,9.83,0.2,1
45.4,3.68,1.38,9.81,0.5,1
49.9,8.13,7.44,49.3,0.2,0
42.92,3.8,13.5,15.92,0.85,1
15.62,2.99,17.58,39.66,1.0,0
39.21,6.58,12.21,5.06,0.2,1
49.11,8.48,5.83,19.75,0.2,0
38.87,2.98,24.84,29.68,0.3,0
48.72,5.36,4.04,43.34,0.2,0
38.35,4.32,7.14,7.7,0.2,1
37.17,4.72,6.97,38.61,0.5,1
49.48,2.59,8.86,2.74,0.85,1
58.12,6.85,3.43,19.23,0.2,1
46.92,10.36,10.7,24.56,0.3,0
50.22,2.94,11.1,11.55,1.0,1
33.52,6.85,8.31,24.21,0.85,0
40.64,8.03,3.12,60.54,0.85,0
51.29,5.34,13.43,17.95,1.0,1
36.39,6.69,18.83,21.35,1.0,0
31.62,3.15,6.92,20.42,0.85,1
32.37,10.05,5.31,23.18,1.0,0
42.67,8.51,20.52,18.77,0.2,0
52.56,9.03,3.83,32.76,0.85,0
51.3,2.32,8.68,58.14,0.5,0
55.54,6.24,12.08,35.85,0.5,1
53.66,3.29,1.95,12.46,1.0,1
56.8,10.51,14.58,15.01,0.2,0
22.14,2.98,11.64,75.35,0.85,0
56.99,5.46,13.12,6.51,0.85,1
52.44,1.19,4.93,1.86,0.3,0
50.78,5.44,5.78,67.68,1.0,0
52.72,2.34,27.92,55.52,0.85,0
51.06,6.42,7.02,48.48,0.2,0
36.62,4.39,1.41,17.93,0.85,1
62.13,3.86,6.95,35.98,0.85,1
61.98,10.65,7.31,25.95,0.85,0
47.38,12.5,16.86,35.9,1.0,0
44.49,1.91,5.9,63.91,1.0,0
33.14,3.93,14.17,4.45,0.85,1
49.62,7.43,3.32,28.7,1.0,1
51.43,5.85,9.13,27.23,0.2,1
62.53,7.22,7.67,14.5,0.2,1
20.26,4.57,6.57,43.99,0.5,0
47.3,8.7,13.76,6.69,0.3,0
25.84,5.33,10.51,35.02,0.85,0
54.63,6.04,20.3,9.11,1.0,0
47.23,2.34,7.04,10.14,0.85,0
62.35,5.03,3.55,11.59,0.5,1
49.9,7.48,5.32,11.33,0.5,1
42.96,5.68,11.88,37.49,0.3,1
45.54,12.5,11.41,27.61,0.5,0
41.44,5.15,10.97,14.48,0.85,1
47.38,6.25,12.56,39.43,1.0,0
42.71,5.31,3.26,81.72,0.5,0
25.32,4.66,6.04,16.99,0.85,0
44.64,7.6,10.08,1.62,0.3,1
32.56,4.48,8.07,37.96,0.2,1
61.82,2.24,9.08,2.17,1.0,1
55.11,10.39,4.97,61.14,0.3,0
69.85,3.35,10.64,19.65,0.5,1
43.65,1.85,6.69,55.65,0.5,0
60.42,6.67,14.32,36.45,0.5,0
31.31,11.09,10.28,61.07,0.5,0
44.01,6.75,29.68,10.37,0.85,0
29.78,9.62,10.35,30.82,0.5,0
42.16,2.78,2.19,40.8,0.85,1
42.68,2.26,5.04,7.08,1.0,1
42.51,3.93,5.53,5.93,0.2,1
42.23,8.36,1.44,40.18,0.85,0
24.81,6.43,18.34,23.59,1.0,0
55.21,6.69,10.91,28.74,0.2,1
45.21,5.15,14.63,18.28,0.2,1
40.65,3.97,10.27,45.63,0.5,0
49.85,5.28,15.93,6.52,0.5,0
44.48,4.39,10.92,67.86,0.2,0
57.54,3.81,2.81,12.66,0.3,1
42.98,5.94,1.56,4.8,1.0,1
47.76,4.15,8.17,6.31,1.0,1
59.89,5.58,11.17,48.28,0.5,0
48.66,1.29,15.61,14.92,0.2,0
59.09,5.32,17.28,82.07,0.2,0
48.84,4.14,14.87,5.57,1.0,1
44.42,9.89,3.26,53.02,0.5,0
44.31,1.79,13.31,69.69,0.2,0
32.32,5.11,6.88,27.74,0.3,1
40.38,7.52,15.93,10.51,0.3,0
53.27,4.49,14.99,41.41,1.0,1
62.69,4.06,11.31,65.74,0.5,0
40.11,7.51,18.19,38.93,1.0,0
36.18,6.34,9.59,41.53,0.5,1
54.76,6.6,5.38,11.29,0.85,1
65.14,3.82,11.35,36.8,0.3,1
38.44,3.54,4.65,37.0,0.2,0
44.44,5.58,13.45,18.72,0.85,1
35.74,7.84,16.68,6.7,1.0,0
53.92,2.06,11.57,30.46,0.2,1
55.14,4.58,8.84,10.71,0.85,1
58.02,3.64,20.4,35.9,0.85,0
19.74,4.89,14.09,56.45,0.5,0
65.4,7.15,8.41,6.67,0.2,1
26.5,2.94,9.7,34.63,0.3,0
61.87,6.73,12.53,85.42,1.0,0
54.34,3.89,8.13,23.43,1.0,1
36.25,8.5,7.62,3.83,0.5,0
36.59,3.05,16.27,35.45,0.5,0
53.42,7.79,7.04,20.3,0.3,1
62.42,2.21,26.67,6.65,0.5,0
28.1,5.38,6.75,29.39,0.2,1
35.48,6.8,13.2,36.72,0.2,0
51.83,3.1,9.1,67.76,1.0,0
44.35,1.05,2.32,33.22,0.5,0
30.05,3.71,14.3,21.41,0.85,1
36.08,4.92,15.18,50.32,0.2,0
19.06,4.05,13.1,39.91,0.85,0
29.38,3.51,18.47,24.29,0.3,0
41.97,7.57,2.39,71.48,0.85,0
43.0,8.95,6.33,5.31,0.3,0
50.26,8.68,24.71,33.43,0.3,0
30.55,6.2,9.04,66.45,0.5,0
35.21,6.65,5.77,9.94,1.0,1
61.63,2.79,7.09,37.83,0.85,1
35.26,4.67,19.7,14.21,0.3,0
45.65,5.15,12.62,7.57,1.0,1
50.38,5.69,3.53,3.32,0.85,1
53.19,5.64,5.56,20.36,0.85,1
60.12,4.93,3.29,44.05,1.0,0
25.56,6.16,16.08,28.28,0.5,0
50.99,5.5,7.1,7.84,0.2,1
36.41,5.49,23.07,53.27,1.0,0
37.78,3.22,23.68,24.71,0.3,0
44.66,2.41,11.49,17.08,0.2,1
35.39,5.7,12.01,13.48,0.85,1
62.02,3.8,8.88,17.07,0.5,0
65.69,3.31,7.82,2.05,0.85,1
44.33,6.9,7.33,17.6,0.5,1
38.8,4.7,18.73,53.47,0.85,0
40.04,9.64,7.56,29.5,0.2,0
38.03,6.51,21.46,21.52,0.5,0
32.89,3.1,13.93,21.27,0.2,1
28.56,6.94,5.24,15.59,0.85,1
44.75,6.01,6.78,0.78,1.0,1
28.83,3.03,3.97,24.44,0.3,1
60.43,3.54,4.11,11.51,0.85,1
30.54,6.77,9.78,26.98,0.85,0
28.03,1.55,5.89,26.32,0.85,0
55.64,1.16,19.95,12.68,0.5,0
61.66,5.33,7.1,19.67,0.2,1
51.22,5.11,2.04,12.47,0.85,1
48.41,5.58,3.49,81.1,0.85,0
21.54,5.12,7.14,7.26,1.0,0
30.19,6.12,9.36,37.88,1.0,0
51.23,9.02,1.47,11.84,1.0,0
34.33,4.87,6.82,30.93,0.85,1
47.63,1.96,12.97,4.31,0.2,1
56.12,1.42,3.19,2.59,0.5,0
45.54,3.99,3.38,21.46,0.5,1
47.36,4.05,6.41,14.81,0.2,1
45.72,2.17,3.18,24.86,0.5,1
59.21,1.01,7.32,49.58,0.85,0
52.1,3.83,12.58,20.72,0.85,1
34.3,11.06,24.04,10.88,0.85,0
53.76,5.99,2.0,25.39,0.2,1
38.28,5.71,10.14,4.91,0.85,1
35.12,4.42,5.15,38.64,1.0,1
45.99,3.99,8.17,10.56,0.85,1
37.12,6.31,27.16,9.26,0.2,0
57.34,2.34,26.88,14.87,0.3,0
25.74,12.5,10.59,44.34,0.2,0
41.7,2.45,4.26,21.98,0.5,1
64.6,6.62,8.98,16.29,0.2,1
53.7,2.59,15.29,10.81,1.0,1
45.7,5.19,10.06,40.07,0.3,1
52.15,6.99,12.53,0.03,1.0,1
62.39,1.71,13.65,30.27,0.2,0
58.54,2.77,8.34,46.64,1.0,0
49.43,2.88,11.65,31.08,0.3,1
46.55,4.18,3.59,1.55,1.0,1
33.09,5.54,7.34,22.95,0.2,1
42.14,11.18,9.12,22.53,0.85,0
41.27,3.52,12.73,0.5,1.0,1
34.03,10.81,8.46,17.61,1.0,0
48.03,5.88,20.89,23.83,0.2,0
54.97,2.4,5.99,24.26,0.85,1
54.82,4.43,4.45,24.43,0.85,0
45.57,1.98,4.76,32.07,0.85,1
33.78,3.99,7.17,27.68,0.2,1
41.68,3.84,9.43,8.45,0.2,1
66.28,5.24,6.37,21.35,0.2,1
63.68,6.63,16.26,13.66,1.0,0
26.9,4.62,12.22,3.15,0.2,0
38.57,2.57,5.72,35.88,0.2,1
53.69,9.62,13.49,10.78,0.5,0
63.34,11.56,10.11,0.8,0.2,0
36.01,4.37,11.93,69.19,0.85,0
32.91,5.74,19.71,14.71,0.5,0
54.46,4.24,5.44,21.47,0.2,1
36.63,5.26,18.39,2.6,0.2,0
29.12,5.41,12.26,28.62,0.85,1
23.01,2.2,4.91,62.49,1.0,0
53.77,4.04,17.86,60.76,0.5,0
52.4,8.14,8.13,22.46,0.2,1
31.37,7.77,4.89,14.08,0.2,1
45.15,3.99,5.74,28.35,0.2,1
30.86,5.47,12.74,28.69,1.0,1
52.48,4.17,19.75,12.47,1.0,0
47.82,6.76,5.34,31.64,0.5,1
67.06,1.7,18.25,20.61,1.0,0
40.91,6.32,2.43,10.42,0.5,1
23.27,9.95,3.59,45.28,0.5,0
62.59,3.2,7.06,57.17,0.5,0
44.06,9.25,10.29,46.48,1.0,0
60.6,5.62,10.07,33.26,1.0,1
40.32,4.61,1.98,7.41,1.0,1
53.33,3.98,1.76,11.33,0.3,1
30.88,9.42,11.45,27.22,0.3,0
54.25,4.17,8.21,25.34,0.5,1
56.01,10.73,8.7,51.88,0.2,0
61.09,10.09,1.58,5.93,1.0,0
30.08,3.66,31.57,13.51,0.5,0
45.12,4.35,10.3,28.2,0.5,1
55.44,1.37,18.12,20.35,0.85,0
40.1,4.7,7.11,13.58,1.0,1
55.9,5.03,9.87,32.85,0.85,1
37.17,8.6,7.92,51.74,0.3,0
40.43,10.38,3.5,6.31,0.85,0
28.08,7.1,8.06,1.88,0.2,1
43.29,8.23,5.3,14.11,0.2,0
59.07,4.35,5.68,5.09,0.85,1
63.6,2.28,13.25,33.39,1.0,0
50.52,5.61,6.77,3.44,0.85,1
20.44,8.52,13.04,55.1,0.5,0
66.44,0.8,24.03,24.28,1.0,0
26.61,5.16,6.56,45.25,0.3,0
43.31,1.5,5.3,38.6,0.3,0
50.47,3.05,13.24,13.79,0.2,1
54.24,5.27,10.08,34.48,0.5,1
47.36,10.47,14.23,14.3,0.85,0
36.38,4.88,4.14,21.69,0.2,1
56.94,6.86,11.39,19.21,0.2,1
64.33,5.58,12.59,10.23,0.2,1
57.01,3.16,3.74,81.36,0.85,0
38.56,6.18,4.07,41.82,0.2,0
58.12,2.25,19.55,4.21,0.2,0
36.63,4.84,4.63,9.14,1.0,1
21.69,9.33,11.95,26.57,1.0,0
30.67,5.35,9.61,21.69,1.0,1
38.96,5.58,15.04,11.36,1.0,1
44.26,3.99,2.12,6.43,0.3,1
45.77,1.79,1.05,28.47,1.0,0
53.07,4.25,13.2,8.74,0.85,1
40.51,7.57,16.64,4.2,1.0,0
52.42,5.97,11.02,78.19,0.2,0
50.83,2.33,7.35,13.72,0.85,1
50.96,1.45,8.15,46.96,0.2,0
50.47,3.14,13.78,7.4,0.2,1
51.07,4.28,9.2,13.1,0.5,1
63.76,4.45,11.96,25.32,0.5,1
62.26,4.48,20.12,8.02,1.0,0
25.72,4.85,5.85,19.91,0.85,0
43.75,6.08,4.11,12.22,0.2,1
25.69,3.84,15.69,45.45,0.2,0
30.21,2.74,12.12,2.52,0.85,1
48.16,6.45,8.73,52.74,0.2,0
49.32,7.66,9.99,24.43,0.85,0
54.86,3.49,17.91,7.58,0.2,0
36.51,12.5,20.81,20.97,0.3,0
41.19,10.17,1.0,50.5,0.5,0
40.58,2.44,12.66,56.45,0.85,0
66.9,1.52,22.7,11.29,0.3,0
19.73,4.38,4.59,29.08,1.0,0
36.92,5.6,4.47,19.53,0.2,1
45.94,12.5,3.6,62.86,0.85,0
14.68,12.3,7.91,5.36,1.0,0
41.51,6.86,13.86,28.01,1.0,1
52.9,3.88,9.57,2.36,0.3,1
33.26,8.79,7.4,45.91,0.85,0
45.9,5.18,10.06,10.88,1.0,1
41.53,2.11,6.9,2.75,0.85,1
54.27,2.17,9.08,39.33,0.5,0
46.15,3.9,8.56,32.68,0.2,1
32.41,8.03,18.2,17.07,0.85,0
39.28,2.57,9.46,19.0,0.2,1
43.44,3.89,11.46,42.72,1.0,0
47.17,10.13,6.15,18.22,0.5,0
46.97,5.96,7.06,28.65,0.2,1
22.26,11.59,22.97,2.0,0.85,0
43.34,6.34,10.63,34.95,0.3,1
58.02,8.19,6.2,25.42,0.2,1
45.47,3.94,2.58,1.9,0.5,1
24.71,10.49,10.59,26.47,0.85,0
62.11,6.97,2.83,31.9,0.2,1
25.83,4.53,4.2,29.15,0.85,0
40.29,9.46,5.02,4.89,0.85,0
64.75,6.81,11.15,1.51,0.5,1
56.92,4.79,7.62,66.94,0.5,0
50.06,6.44,12.79,9.68,0.85,1
31.41,2.89,5.09,24.57,0.2,1
53.51,8.81,16.86,40.19,0.2,0
62.37,12.41,4.96,32.62,0.3,0
65.58,1.73,1.67,61.99,0.5,0
42.93,3.47,8.29,2.55,1.0,1
46.48,3.3,3.58,5.81,0.2,1
27.08,7.21,7.93,23.86,1.0,0
63.21,5.45,22.09,7.39,0.2,0
33.25,3.78,14.35,41.74,0.85,1
60.53,4.12,8.42,37.58,0.2,1
41.33,3.58,12.75,11.12,0.85,0
55.0,6.73,7.93,50.81,0.2,0
38.95,5.4,1.0,61.79,0.2,0
34.8,4.01,14.35,26.4,0.2,1
61.36,3.62,13.46,61.7,0.85,0
47.35,9.54,18.28,3.81,1.0,0
37.69,8.69,3.42,0.82,0.85,0
54.07,6.78,14.66,30.2,0.5,1
58.67,8.21,14.57,44.46,0.85,0
45.5,2.13,7.07,26.98,0.85,1
48.74,2.55,7.61,0.98,0.85,1
48.15,2.38,7.85,36.37,0.2,1
32.43,4.87,6.95,2.03,1.0,1
32.64,8.35,10.19,30.63,1.0,0
42.25,3.81,9.18,57.99,0.85,0
42.36,8.96,10.1,63.75,0.5,0
28.62,3.46,10.49,45.68,0.85,0
38.26,4.5,12.08,76.33,0.2,0
46.76,3.79,6.13,29.94,0.85,1
58.84,4.31,4.63,69.1,1.0,0
50.0,4.58,9.4,23.16,0.2,1
54.83,1.49,8.01,13.32,0.5,0
48.79,5.87,12.44,0.27,0.2,1
28.88,4.52,10.0,4.7,0.5,1
24.74,10.48,12.06,26.26,0.2,0
57.16,6.6,4.69,13.52,0.2,1
54.17,5.74,25.91,30.63,1.0,0
51.19,10.15,5.21,61.56,0.85,0
61.44,9.61,7.54,37.38,0.3,0
56.63,10.72,12.57,78.34,0.5,0
24.56,3.59,1.44,82.0,0.85,0
64.14,2.34,15.03,41.34,0.85,1
56.29,1.5,10.15,56.73,0.5,0
43.03,8.15,16.73,8.95,0.85,0
49.43,1.33,9.59,1.24,0.85,0
30.01,5.44,1.5,22.02,1.0,1
62.0,1.83,8.88,17.15,0.85,1
47.62,8.78,17.34,36.4,0.85,0
24.19,6.32,5.63,86.63,1.0,0
36.18,8.75,6.48,17.16,0.2,0
38.12,5.5,1.66,37.59,0.85,1
40.52,2.73,15.73,26.53,0.2,1
56.27,3.73,16.25,1.04,0.5,0
46.51,7.72,4.21,41.81,0.85,1
42.53,1.72,4.98,9.19,0.85,0
42.05,3.56,9.46,46.93,0.2,0
62.98,3.27,5.01,12.3,1.0,0
27.44,4.61,4.96,3.31,0.2,0
40.42,6.72,7.6,45.65,0.2,0
43.7,8.64,9.94,17.49,0.85,0
41.62,2.04,1.49,3.52,0.3,0
43.03,2.85,16.65,16.5,0.85,0
65.07,2.19,12.64,31.19,0.3,0
52.33,4.71,2.92,57.84,0.2,0
38.44,2.37,10.09,66.75,0.85,0
60.71,5.85,3.72,20.48,0.3,1
48.66,9.26,11.91,3.15,0.3,0
24.8,1.53,4.7,17.41,0.3,0
62.34,2.91,5.3,30.65,0.3,0
48.75,10.78,15.51,10.02,0.5,0
19.33,5.36,6.36,27.96,0.85,0
48.55,3.59,15.26,7.72,1.0,1
43.43,12.5,13.37,26.28,0.85,0
32.0,4.11,6.47,14.85,0.2,1
63.43,6.57,12.0,22.82,0.85,1
30.82,2.98,1.0,16.99,0.5,0
39.85,2.67,10.07,11.31,0.2,0
41.64,6.78,15.07,25.26,0.3,0
22.68,11.3,15.53,10.09,0.2,0
41.53,3.68,10.79,21.13,0.2,1
35.5,2.55,6.92,1.97,1.0,1
41.3,8.08,22.33,31.09,0.2,0
20.11,3.7,25.61,22.73,0.5,0
32.4,5.89,1.43,38.64,1.0,1
48.59,3.62,4.17,13.42,0.5,1
48.82,3.98,22.87,15.29,0.85,0
47.73,2.84,27.05,37.92,0.2,0
42.25,6.88,19.8,3.79,1.0,0
48.35,5.99,2.71,50.83,0.2,0
52.57,5.87,11.39,9.73,0.85,1
43.27,3.17,2.46,42.54,0.5,0
37.55,5.71,8.59,28.79,0.2,0
39.98,12.1,23.05,49.71,0.85,0
32.96,2.56,16.23,9.8,0.85,0
50.42,3.0,3.62,35.04,0.3,1
44.19,3.1,9.6,9.29,0.5,1
61.97,5.11,3.87,21.79,1.0,1
38.31,2.44,4.03,38.05,0.2,1
58.75,6.32,3.61,2.95,1.0,1
56.79,1.42,3.1,41.24,0.5,0
43.85,7.33,4.85,46.13,0.85,0
31.21,5.82,18.25,22.95,0.85,0
27.6,11.96,7.0,69.49,0.5,0
33.45,2.63,15.79,58.76,1.0,0
63.3,8.25,1.81,24.74,0.2,0
47.8,4.52,10.28,34.26,0.85,1
49.17,4.03,10.16,41.76,0.2,1
51.32,2.55,18.45,3.19,0.2,0
21.65,3.65,3.8,59.03,0.5,0
36.99,3.75,13.34,47.58,0.5,0
57.67,1.84,14.06,23.14,0.2,1
46.09,5.78,9.33,33.78,0.85,1
32.61,5.38,5.16,14.52,0.85,1
25.7,6.56,6.79,21.76,1.0,0
58.97,3.38,9.49,33.14,1.0,1
47.14,7.48,8.85,16.34,0.2,1
48.05,9.52,12.19,2.52,0.5,0
23.33,4.21,5.59,1.08,0.2,0
54.34,2.67,6.16,30.49,0.5,0
27.78,4.96,17.69,22.33,0.3,0
29.55,4.83,13.01,3.38,0.5,1
25.02,4.33,6.96,9.98,0.85,0
45.81,6.57,12.6,5.99,0.85,1
63.85,3.92,1.46,56.63,0.2,0
53.28,2.54,6.95,12.71,1.0,1
27.42,5.21,3.89,32.51,0.2,0
51.26,6.74,6.07,9.58,0.2,0
44.65,7.04,9.93,41.43,1.0,1
48.1,3.77,11.21,32.36,0.5,1
50.47,5.62,21.48,25.0,0.85,0
51.88,9.65,10.62,3.98,1.0,0
39.18,9.61,6.14,44.26,0.2,0
28.46,8.38,13.94,16.45,0.5,0
40.32,1.76,7.42,9.71,1.0,0
56.81,3.94,3.52,50.75,0.85,0
27.65,9.28,10.59,12.38,0.85,0
67.74,1.76,9.64,6.54,0.85,0
41.68,4.62,1.55,16.84,0.85,1
50.9,3.34,4.66,15.61,0.3,1
16.7,5.69,3.89,11.4,0.85,0
48.08,1.1,8.05,46.61,0.2,0
40.71,8.81,27.71,19.95,0.85,0
33.77,4.74,13.3,19.03,0.2,1
55.12,2.43,6.35,4.71,0.85,1
55.25,3.07,20.29,7.88,0.5,0
58.15,5.8,9.43,52.25,0.2,0
53.46,2.93,15.51,13.83,1.0,1
61.54,11.1,24.33,21.89,1.0,0
59.06,4.44,14.56,43.19,0.5,0
45.89,10.05,15.07,46.66,0.85,0
32.76,5.22,20.25,19.06,0.85,0
42.19,6.88,5.02,56.77,1.0,0
43.25,6.66,15.69,57.74,0.3,0
61.62,3.59,4.35,18.09,0.85,1
24.34,6.93,9.79,10.24,1.0,0
24.39,3.78,3.27,46.51,0.2,0
43.43,1.65,6.68,10.4,0.85,0
57.28,4.22,3.95,31.92,0.2,1
51.64,2.22,15.2,50.97,0.85,0
51.68,3.7,10.64,4.57,1.0,1
55.81,4.66,4.75,73.7,0.5,0
36.07,2.72,15.86,19.87,0.85,1
42.86,6.4,11.17,28.05,0.2,0
43.77,3.75,2.7,17.56,0.3,1
44.32,2.17,6.43,33.92,0.5,1
42.19,2.74,3.71,31.69,0.85,1
41.43,5.04,3.0,19.55,0.85,1
46.42,4.11,11.84,39.89,1.0,1
56.72,5.57,3.68,17.71,1.0,1
23.14,5.06,3.97,27.84,1.0,0
49.04,2.59,13.85,49.41,1.0,0
39.47,3.3,18.53,35.26,1.0,0
63.21,7.45,5.69,53.33,0.85,0
34.17,2.86,20.13,25.34,0.2,0
27.74,10.17,5.93,61.47,0.2,0
39.27,1.88,7.09,30.39,0.3,1
31.48,7.32,11.31,37.31,1.0,1
62.71,4.48,13.0,32.63,1.0,1
43.59,2.6,24.98,2.67,1.0,0
53.01,4.97,13.62,5.12,0.2,1
51.94,2.92,8.13,24.03,1.0,1
43.3,3.42,3.3,42.63,0.2,0
54.05,3.8,10.9,2.25,0.3,1
58.82,7.01,15.45,62.56,0.5,0
28.88,3.27,15.18,14.3,1.0,1
37.93,5.39,12.52,39.43,0.5,1
56.2,7.16,13.33,15.56,0.5,0
35.11,4.89,3.68,4.09,0.2,1
44.13,5.84,3.61,8.99,1.0,1
36.0,4.64,10.13,23.79,0.85,1
44.94,6.33,2.4,11.09,0.85,1
30.91,2.13,4.51,17.19,0.85,1
51.14,9.7,12.85,55.96,0.85,0
25.92,3.15,1.42,16.87,0.2,0
50.44,4.5,4.19,0.77,0.85,1
58.28,1.32,14.12,19.29,0.3,0
36.18,3.52,18.64,18.89,0.85,0
57.17,5.51,5.51,29.79,0.3,1
47.78,10.39,9.1,41.47,1.0,0
43.89,6.49,16.87,3.47,0.85,0
45.25,3.68,14.48,29.17,0.85,0
65.61,1.78,15.83,25.37,1.0,0
70.05,9.11,6.51,77.5,0.2,0
44.94,3.58,6.09,8.24,0.5,1
42.98,5.5,12.64,32.9,1.0,1
33.47,3.69,9.27,48.99,1.0,0
39.63,5.88,16.33,23.48,1.0,0
53.41,8.9,13.05,9.12,0.5,0
37.88,6.97,6.88,17.02,0.5,1
43.06,4.07,15.0,65.32,0.85,0
44.19,9.23,18.54,19.03,0.5,0
42.82,11.59,3.47,1.99,0.5,0
57.82,7.92,9.52,53.15,0.2,0
38.76,3.75,10.01,18.9,1.0,1
51.8,7.32,2.34,11.52,0.5,1
31.52,7.87,1.06,54.78,0.2,0
56.67,4.11,4.48,9.25,0.5,1
57.71,11.59,15.25,57.91,0.85,0
37.07,8.69,11.14,46.45,0.2,0
26.28,4.23,4.49,19.45,0.85,0
31.24,3.75,10.59,14.7,0.5,1
45.63,7.78,10.93,16.87,0.2,0
53.19,12.5,8.51,17.96,0.85,0
32.67,2.23,9.34,38.98,0.85,0
25.47,6.03,12.05,51.61,1.0,0
44.54,7.25,17.53,19.32,0.85,0
48.81,8.86,15.93,18.87,0.85,0
34.21,7.29,12.36,7.64,0.3,0
42.39,3.61,15.89,12.8,0.3,1
59.3,2.07,10.92,45.4,0.5,0
44.56,3.99,13.2,22.01,1.0,0
48.9,7.16,16.83,19.55,0.3,0
35.56,3.39,16.66,50.94,0.85,0
43.79,9.59,14.62,42.07,1.0,0
69.38,4.42,9.68,73.61,0.85,0
33.49,3.26,4.63,13.37,0.85,1
45.32,6.39,15.41,1.64,0.5,1
33.56,4.17,13.37,32.07,0.2,1
47.37,3.69,13.66,53.91,0.3,0
67.04,12.38,3.6,59.74,1.0,0
69.6,3.38,15.9,7.06,0.5,1
65.83,3.91,14.28,13.37,0.2,1
44.83,6.44,7.53,13.21,0.2,1
41.02,9.51,8.67,1.06,0.3,0
53.91,6.12,20.58,9.67,0.3,0
66.22,5.03,1.96,8.63,1.0,1
59.18,12.5,3.72,2.16,0.3,0
27.24,3.8,14.75,5.79,0.2,0
49.23,3.82,10.68,40.18,0.85,1
48.74,3.4,2.21,38.46,0.85,1
38.22,5.92,12.17,13.68,0.85,1
64.55,2.83,7.41,10.06,0.5,1
65.64,2.41,8.37,1.83,0.5,1
57.17,3.9,5.15,12.42,0.3,1
67.49,1.72,4.41,36.31,0.5,0
25.95,5.51,7.95,35.3,0.85,0
47.81,5.92,10.23,26.28,0.5,1
66.68,6.48,5.01,10.58,0.5,1
44.91,7.5,8.33,24.94,0.85,1
38.69,3.97,10.27,6.42,0.5,1
32.99,8.94,8.73,32.81,0.5,0
42.76,8.48,8.52,19.6,0.85,0
30.79,2.6,6.05,5.17,0.5,1
46.39,4.65,3.37,9.03,1.0,1
64.42,0.97,20.24,42.94,1.0,0
48.79,9.01,17.61,52.14,1.0,0
45.67,7.43,18.95,2.75,0.3,0
54.29,10.09,9.66,31.83,0.5,0
53.64,1.87,5.66,70.77,0.2,0
52.19,6.21,6.61,2.03,0.5,1
