sample_id,region,state_country,season,temp_max_forecast_7d,temp_night_min_7d,rh_avg_forecast_7d,vpd_kpa,soil_moisture_vol_pct,consecutive_hot_days,crop_gdd_accumulated,rainfall_3d_sum_mm,soil_clay_pct,soil_ec_ds_m,soil_ph,stress_class,stress_label
AASRA-TRN-013724,Kasganj,"Uttar Pradesh, India",Zaid/Summer,44.73,32.0,25.44,5.8,26.99,4,595.6,0.58,24.0,1.93,7.5,1,Heat Stress
AASRA-TRN-013725,Kasganj,"Uttar Pradesh, India",Kharif/Wet,34.59,27.83,59.41,2.23,44.99,0,1569.3,49.9,23.9,1.48,7.77,0,Optimal
AASRA-TRN-013726,Kasganj,"Uttar Pradesh, India",Kharif/Wet,32.98,26.51,62.21,1.9,33.6,0,2013.5,29.51,29.5,1.78,7.47,0,Optimal
AASRA-TRN-013727,Kasganj,"Uttar Pradesh, India",Rabi/Winter,17.5,6.41,83.54,0.33,23.4,0,74.4,0.94,30.2,1.7,7.57,0,Optimal
AASRA-TRN-013728,Kasganj,"Uttar Pradesh, India",Kharif/Wet,29.99,24.07,67.15,1.39,42.84,0,1175.2,69.35,28.8,2.09,7.7,0,Optimal
AASRA-TRN-013729,Kasganj,"Uttar Pradesh, India",Kharif/Wet,33.46,25.54,82.11,0.92,36.32,0,2242.5,7.22,29.4,1.96,7.06,0,Optimal
AASRA-TRN-013730,Kasganj,"Uttar Pradesh, India",Kharif/Wet,40.37,30.65,72.31,2.08,30.11,1,2499.8,5.35,25.9,1.25,7.93,1,Heat Stress
AASRA-TRN-013731,Kasganj,"Uttar Pradesh, India",Kharif/Wet,26.13,17.1,60.82,1.33,18.92,0,604.0,6.07,20.1,2.24,7.36,2,Drought Stress
AASRA-TRN-013732,Kasganj,"Uttar Pradesh, India",Kharif/Wet,38.07,30.51,97.23,0.2,20.67,3,2428.6,9.35,25.4,1.41,7.82,1,Heat Stress
AASRA-TRN-013733,Kasganj,"Uttar Pradesh, India",Zaid/Summer,36.05,23.46,35.45,3.85,26.52,2,711.2,1.34,27.3,3.09,7.75,0,Optimal
AASRA-TRN-013734,Kasganj,"Uttar Pradesh, India",Rabi/Winter,20.0,10.03,59.34,0.95,18.93,0,491.3,4.45,24.7,1.56,7.69,2,Drought Stress
AASRA-TRN-013735,Kasganj,"Uttar Pradesh, India",Zaid/Summer,32.66,21.1,34.61,3.23,19.82,0,320.7,0.95,25.4,1.78,7.91,2,Drought Stress
AASRA-TRN-013736,Kasganj,"Uttar Pradesh, India",Rabi/Winter,15.99,3.79,61.19,0.71,26.48,0,40.0,0.51,23.6,3.87,7.22,6,Salinity Stress
AASRA-TRN-013737,Kasganj,"Uttar Pradesh, India",Rabi/Winter,30.37,20.04,65.95,1.48,25.15,0,1216.6,2.22,23.0,1.66,7.75,0,Optimal
AASRA-TRN-013738,Kasganj,"Uttar Pradesh, India",Rabi/Winter,20.62,7.97,89.34,0.26,30.9,0,55.8,9.75,22.0,2.72,7.9,0,Optimal
AASRA-TRN-013739,Kasganj,"Uttar Pradesh, India",Rabi/Winter,18.97,7.29,91.24,0.2,22.44,0,81.4,0.81,22.6,1.52,6.91,0,Optimal
AASRA-TRN-013740,Kasganj,"Uttar Pradesh, India",Rabi/Winter,24.03,8.53,68.97,0.93,24.32,0,571.6,1.95,23.2,1.93,6.94,0,Optimal
AASRA-TRN-013741,Kasganj,"Uttar Pradesh, India",Kharif/Wet,31.83,23.76,77.41,1.06,23.15,0,569.5,11.26,25.5,2.2,7.1,0,Optimal
AASRA-TRN-013742,Kasganj,"Uttar Pradesh, India",Zaid/Summer,44.79,32.0,42.27,5.47,22.5,1,2413.6,0.84,19.4,1.82,7.2,3,Compound Stress (Heat+Drought)
AASRA-TRN-013743,Kasganj,"Uttar Pradesh, India",Kharif/Wet,33.09,23.88,70.18,1.51,39.48,0,1441.8,29.92,23.1,1.84,7.23,0,Optimal
AASRA-TRN-013744,Kasganj,"Uttar Pradesh, India",Kharif/Wet,31.28,23.01,82.22,0.81,18.93,0,685.8,19.67,27.7,3.79,6.87,2,Drought Stress
AASRA-TRN-013745,Kasganj,"Uttar Pradesh, India",Zaid/Summer,46.03,32.0,43.18,5.74,37.95,9,1682.9,1.75,26.6,1.59,7.78,1,Heat Stress
AASRA-TRN-013746,Kasganj,"Uttar Pradesh, India",Rabi/Winter,25.05,12.05,73.32,0.85,17.94,0,709.5,4.9,26.5,2.63,7.29,2,Drought Stress
AASRA-TRN-013747,Kasganj,"Uttar Pradesh, India",Rabi/Winter,17.84,2.89,57.4,0.87,30.83,0,40.0,4.09,27.3,1.91,8.0,5,Frost / Cold Stress
AASRA-TRN-013748,Kasganj,"Uttar Pradesh, India",Rabi/Winter,23.41,14.14,61.27,1.12,29.76,0,140.4,0.31,23.3,2.17,7.38,0,Optimal
AASRA-TRN-013749,Kasganj,"Uttar Pradesh, India",Rabi/Winter,18.07,7.14,70.15,0.62,18.79,0,260.4,1.92,19.8,1.37,7.74,2,Drought Stress
AASRA-TRN-013750,Kasganj,"Uttar Pradesh, India",Rabi/Winter,19.72,7.79,49.23,1.17,25.11,0,266.5,4.1,22.3,5.86,7.76,6,Salinity Stress
AASRA-TRN-013751,Kasganj,"Uttar Pradesh, India",Rabi/Winter,28.04,18.26,65.81,1.3,35.73,0,591.9,0.21,26.1,1.84,7.43,0,Optimal
AASRA-TRN-013752,Kasganj,"Uttar Pradesh, India",Kharif/Wet,32.05,24.81,86.91,0.62,15.76,0,1695.5,22.22,27.4,1.83,7.27,2,Drought Stress
AASRA-TRN-013753,Kasganj,"Uttar Pradesh, India",Kharif/Wet,26.03,20.42,81.23,0.63,34.03,0,1190.1,46.22,23.1,2.88,8.22,0,Optimal
AASRA-TRN-013754,Kasganj,"Uttar Pradesh, India",Zaid/Summer,48.17,32.0,33.75,5.8,34.27,6,1022.9,5.23,24.2,1.39,7.63,1,Heat Stress
AASRA-TRN-013755,Kasganj,"Uttar Pradesh, India",Kharif/Wet,20.49,11.38,84.81,0.37,22.58,0,439.2,13.58,21.1,1.81,7.24,0,Optimal
AASRA-TRN-013756,Kasganj,"Uttar Pradesh, India",Kharif/Wet,30.31,24.87,88.75,0.49,32.32,0,1776.8,2.2,19.4,4.69,7.55,6,Salinity Stress
AASRA-TRN-013757,Kasganj,"Uttar Pradesh, India",Kharif/Wet,30.36,24.21,88.68,0.49,30.9,0,1417.3,0.06,22.4,1.96,7.76,0,Optimal
AASRA-TRN-013758,Kasganj,"Uttar Pradesh, India",Rabi/Winter,24.37,13.42,63.8,1.1,23.1,0,489.0,4.13,25.0,4.42,7.4,6,Salinity Stress
AASRA-TRN-013759,Kasganj,"Uttar Pradesh, India",Rabi/Winter,20.38,10.48,48.64,1.23,13.19,0,244.4,11.06,22.0,2.22,7.63,2,Drought Stress
AASRA-TRN-013760,Kasganj,"Uttar Pradesh, India",Rabi/Winter,20.13,5.58,87.19,0.3,25.39,0,279.8,6.3,25.8,1.3,6.91,0,Optimal
AASRA-TRN-013761,Kasganj,"Uttar Pradesh, India",Kharif/Wet,40.02,32.0,59.54,2.99,20.75,4,1508.5,1.05,30.0,6.37,7.66,3,Compound Stress (Heat+Drought)
AASRA-TRN-013762,Kasganj,"Uttar Pradesh, India",Kharif/Wet,36.73,31.71,65.1,2.16,25.54,5,1647.1,9.66,25.0,1.28,7.75,1,Heat Stress
AASRA-TRN-013763,Kasganj,"Uttar Pradesh, India",Rabi/Winter,27.11,11.43,59.86,1.44,24.88,0,482.1,0.59,18.4,1.85,7.83,0,Optimal
AASRA-TRN-013764,Kasganj,"Uttar Pradesh, India",Rabi/Winter,25.06,13.02,94.22,0.2,13.97,0,696.2,2.28,28.0,1.22,7.28,2,Drought Stress
AASRA-TRN-013765,Kasganj,"Uttar Pradesh, India",Zaid/Summer,38.48,28.74,43.82,3.82,35.29,3,1298.5,0.65,30.6,2.86,8.09,1,Heat Stress
AASRA-TRN-013766,Kasganj,"Uttar Pradesh, India",Kharif/Wet,34.09,27.32,66.58,1.79,24.55,0,559.1,11.08,28.3,1.84,7.6,0,Optimal
AASRA-TRN-013767,Kasganj,"Uttar Pradesh, India",Kharif/Wet,31.87,26.8,69.3,1.45,19.12,0,1334.1,2.48,18.7,1.72,7.54,2,Drought Stress
AASRA-TRN-013768,Kasganj,"Uttar Pradesh, India",Kharif/Wet,38.95,29.91,90.5,0.66,27.19,4,1539.2,9.0,25.9,1.77,7.2,1,Heat Stress
AASRA-TRN-013769,Kasganj,"Uttar Pradesh, India",Kharif/Wet,38.25,30.33,94.18,0.39,24.07,2,1020.2,3.77,29.2,1.26,7.57,1,Heat Stress
AASRA-TRN-013770,Kasganj,"Uttar Pradesh, India",Zaid/Summer,39.27,30.09,43.97,3.97,27.4,5,1184.4,3.75,25.0,1.42,8.1,1,Heat Stress
AASRA-TRN-013771,Kasganj,"Uttar Pradesh, India",Kharif/Wet,32.88,23.04,89.58,0.52,17.87,0,2137.3,18.81,26.4,2.03,7.17,2,Drought Stress
AASRA-TRN-013772,Kasganj,"Uttar Pradesh, India",Kharif/Wet,29.43,20.89,77.45,0.93,35.56,0,1500.5,29.21,20.4,1.93,7.17,0,Optimal
AASRA-TRN-013773,Kasganj,"Uttar Pradesh, India",Rabi/Winter,29.02,18.6,94.32,0.23,21.91,0,566.4,2.82,24.1,1.27,7.89,0,Optimal
AASRA-TRN-013774,Kasganj,"Uttar Pradesh, India",Kharif/Wet,33.84,26.23,91.96,0.42,35.65,0,2304.6,4.58,25.1,1.84,7.31,0,Optimal
AASRA-TRN-013775,Kasganj,"Uttar Pradesh, India",Kharif/Wet,33.36,26.04,84.57,0.79,40.99,0,1851.8,1.2,24.6,1.95,7.02,0,Optimal
AASRA-TRN-013776,Kasganj,"Uttar Pradesh, India",Rabi/Winter,30.31,15.69,89.28,0.46,20.29,0,402.9,0.57,21.0,1.22,7.86,0,Optimal
AASRA-TRN-013777,Kasganj,"Uttar Pradesh, India",Zaid/Summer,37.14,26.67,17.31,5.23,24.44,1,394.3,3.36,19.9,1.44,7.95,0,Optimal
AASRA-TRN-013778,Kasganj,"Uttar Pradesh, India",Kharif/Wet,31.23,25.89,67.34,1.49,33.21,0,2115.7,44.76,16.9,3.79,7.84,0,Optimal
AASRA-TRN-013779,Kasganj,"Uttar Pradesh, India",Zaid/Summer,43.5,32.0,30.67,5.8,33.86,4,2500.0,0.28,28.5,1.61,7.49,1,Heat Stress
AASRA-TRN-013780,Kasganj,"Uttar Pradesh, India",Kharif/Wet,34.13,27.41,68.87,1.67,37.0,0,2056.6,20.62,27.9,1.79,7.77,0,Optimal
AASRA-TRN-013781,Kasganj,"Uttar Pradesh, India",Kharif/Wet,29.58,21.86,59.69,1.67,26.2,0,738.8,10.76,28.5,1.54,7.58,0,Optimal
AASRA-TRN-013782,Kasganj,"Uttar Pradesh, India",Kharif/Wet,37.76,27.78,65.65,2.25,36.55,1,364.4,57.12,23.3,2.25,7.19,0,Optimal
AASRA-TRN-013783,Kasganj,"Uttar Pradesh, India",Kharif/Wet,31.53,23.61,81.83,0.84,36.36,0,210.9,11.99,24.1,2.43,7.76,0,Optimal
AASRA-TRN-013784,Kasganj,"Uttar Pradesh, India",Rabi/Winter,17.98,3.32,61.19,0.8,19.57,0,67.5,0.84,20.9,1.57,8.0,5,Frost / Cold Stress
AASRA-TRN-013785,Kasganj,"Uttar Pradesh, India",Kharif/Wet,30.69,23.47,77.55,0.99,22.88,0,1485.8,0.31,30.6,1.22,7.52,0,Optimal
AASRA-TRN-013786,Kasganj,"Uttar Pradesh, India",Kharif/Wet,32.02,24.28,85.16,0.71,30.01,0,1851.3,16.29,28.3,3.28,7.39,0,Optimal
AASRA-TRN-013787,Kasganj,"Uttar Pradesh, India",Kharif/Wet,28.06,21.05,65.74,1.3,26.98,0,1295.7,0.84,27.8,2.54,7.8,0,Optimal
AASRA-TRN-013788,Kasganj,"Uttar Pradesh, India",Rabi/Winter,25.02,9.12,75.53,0.78,35.23,0,367.6,0.14,25.0,1.36,7.82,0,Optimal
AASRA-TRN-013789,Kasganj,"Uttar Pradesh, India",Kharif/Wet,35.48,28.08,94.25,0.33,43.66,1,2069.4,94.14,22.4,3.09,7.64,4,Flooding / Waterlogging
AASRA-TRN-013790,Kasganj,"Uttar Pradesh, India",Zaid/Summer,41.07,30.91,24.64,5.8,18.24,7,2468.7,3.49,26.4,3.59,7.48,3,Compound Stress (Heat+Drought)
AASRA-TRN-013791,Kasganj,"Uttar Pradesh, India",Rabi/Winter,16.94,2.17,67.81,0.62,11.47,0,40.0,0.94,20.8,4.11,7.73,5,Frost / Cold Stress
AASRA-TRN-013792,Kasganj,"Uttar Pradesh, India",Kharif/Wet,32.86,27.08,74.83,1.26,21.53,0,399.4,3.54,26.5,1.7,7.03,0,Optimal
AASRA-TRN-013793,Kasganj,"Uttar Pradesh, India",Kharif/Wet,35.62,26.19,74.87,1.46,30.35,1,1400.7,12.47,20.5,2.69,8.23,0,Optimal
AASRA-TRN-013794,Kasganj,"Uttar Pradesh, India",Rabi/Winter,27.09,16.99,92.06,0.28,22.05,0,1168.1,1.28,20.5,2.62,7.85,0,Optimal
AASRA-TRN-013795,Kasganj,"Uttar Pradesh, India",Rabi/Winter,21.41,5.86,67.58,0.83,31.65,0,378.3,2.78,21.1,1.72,7.8,0,Optimal
AASRA-TRN-013796,Kasganj,"Uttar Pradesh, India",Kharif/Wet,34.96,27.6,73.51,1.49,38.24,0,404.3,29.55,16.3,1.25,7.92,0,Optimal
AASRA-TRN-013797,Kasganj,"Uttar Pradesh, India",Zaid/Summer,39.46,27.47,22.15,5.58,34.42,8,2252.6,5.08,28.4,2.39,7.93,1,Heat Stress
AASRA-TRN-013798,Kasganj,"Uttar Pradesh, India",Rabi/Winter,20.13,7.91,67.22,0.77,11.57,0,281.2,15.07,22.2,2.36,7.65,2,Drought Stress
AASRA-TRN-013799,Kasganj,"Uttar Pradesh, India",Kharif/Wet,26.11,19.07,64.67,1.2,15.28,0,654.8,10.83,25.3,1.74,7.9,2,Drought Stress
AASRA-TRN-013800,Kasganj,"Uttar Pradesh, India",Kharif/Wet,33.78,25.25,71.37,1.5,36.12,0,643.9,35.1,24.7,2.89,7.11,0,Optimal
AASRA-TRN-013801,Kasganj,"Uttar Pradesh, India",Zaid/Summer,44.17,32.0,15.73,5.8,11.12,5,2500.0,0.72,21.6,1.34,7.61,3,Compound Stress (Heat+Drought)
AASRA-TRN-013802,Kasganj,"Uttar Pradesh, India",Rabi/Winter,24.8,10.5,67.33,1.02,30.8,0,107.2,7.56,26.5,2.12,7.31,0,Optimal
AASRA-TRN-013803,Kasganj,"Uttar Pradesh, India",Rabi/Winter,18.57,3.59,87.08,0.28,20.92,0,126.6,5.48,19.3,1.97,6.73,0,Optimal
AASRA-TRN-013804,Kasganj,"Uttar Pradesh, India",Zaid/Summer,39.96,28.14,30.68,5.1,37.77,1,2500.0,1.76,21.8,3.33,7.28,1,Heat Stress
AASRA-TRN-013805,Kasganj,"Uttar Pradesh, India",Rabi/Winter,28.63,18.98,48.33,2.03,23.5,0,607.5,0.55,23.7,1.83,7.86,0,Optimal
AASRA-TRN-013806,Kasganj,"Uttar Pradesh, India",Kharif/Wet,37.65,30.87,68.74,2.03,42.72,4,2500.0,56.07,27.5,1.26,7.35,1,Heat Stress
AASRA-TRN-013807,Kasganj,"Uttar Pradesh, India",Kharif/Wet,33.84,27.88,69.87,1.59,36.75,0,375.5,2.38,22.1,1.44,7.35,0,Optimal
AASRA-TRN-013808,Kasganj,"Uttar Pradesh, India",Kharif/Wet,34.7,29.59,82.18,0.99,18.62,0,420.8,0.12,18.8,4.26,7.51,6,Salinity Stress
AASRA-TRN-013809,Kasganj,"Uttar Pradesh, India",Kharif/Wet,35.11,28.3,85.21,0.84,19.42,2,412.4,11.72,22.1,3.66,7.83,2,Drought Stress
AASRA-TRN-013810,Kasganj,"Uttar Pradesh, India",Zaid/Summer,42.86,32.0,19.51,5.8,20.0,9,384.0,0.42,28.1,3.13,7.66,3,Compound Stress (Heat+Drought)
AASRA-TRN-013811,Kasganj,"Uttar Pradesh, India",Rabi/Winter,15.26,4.11,67.7,0.56,26.87,0,40.0,0.55,27.3,5.07,7.22,6,Salinity Stress
AASRA-TRN-013812,Kasganj,"Uttar Pradesh, India",Rabi/Winter,22.59,6.78,61.15,1.06,20.08,0,276.3,5.54,21.3,2.73,7.55,0,Optimal
AASRA-TRN-013813,Kasganj,"Uttar Pradesh, India",Kharif/Wet,36.73,28.25,68.52,1.95,27.49,4,2271.5,24.99,24.6,1.99,7.57,1,Heat Stress
AASRA-TRN-013814,Kasganj,"Uttar Pradesh, India",Zaid/Summer,32.1,21.52,23.79,3.64,29.6,0,806.9,1.78,26.4,1.96,7.75,0,Optimal
AASRA-TRN-013815,Kasganj,"Uttar Pradesh, India",Kharif/Wet,33.29,25.54,80.66,0.99,17.09,0,854.2,16.64,22.9,1.58,7.77,2,Drought Stress
AASRA-TRN-013816,Kasganj,"Uttar Pradesh, India",Zaid/Summer,39.93,28.73,18.33,5.8,33.47,5,1459.9,0.75,27.0,1.74,7.07,1,Heat Stress
AASRA-TRN-013817,Kasganj,"Uttar Pradesh, India",Kharif/Wet,35.84,28.91,82.56,1.03,17.29,5,1141.1,8.31,29.3,3.94,7.08,6,Salinity Stress
AASRA-TRN-013818,Kasganj,"Uttar Pradesh, India",Kharif/Wet,36.29,29.35,83.3,1.01,13.98,3,1483.4,9.21,23.5,1.88,7.36,3,Compound Stress (Heat+Drought)
AASRA-TRN-013819,Kasganj,"Uttar Pradesh, India",Kharif/Wet,37.37,31.86,81.61,1.18,36.07,1,960.0,39.27,18.6,3.94,7.26,6,Salinity Stress
AASRA-TRN-013820,Kasganj,"Uttar Pradesh, India",Kharif/Wet,34.26,24.65,78.28,1.17,44.75,0,583.7,56.19,26.5,2.5,7.0,0,Optimal
AASRA-TRN-013821,Kasganj,"Uttar Pradesh, India",Zaid/Summer,38.88,29.39,36.52,4.41,32.16,1,1110.2,2.81,26.9,1.87,8.52,1,Heat Stress
AASRA-TRN-013822,Kasganj,"Uttar Pradesh, India",Rabi/Winter,27.47,13.36,46.61,1.96,24.49,0,1166.7,3.77,15.4,1.79,7.35,0,Optimal
AASRA-TRN-013823,Kasganj,"Uttar Pradesh, India",Rabi/Winter,25.11,14.68,49.66,1.61,21.81,0,1058.7,1.87,25.8,2.68,8.42,6,Salinity Stress
AASRA-TRN-013824,Kasganj,"Uttar Pradesh, India",Zaid/Summer,46.96,32.0,39.86,5.8,16.99,5,2500.0,0.84,26.9,3.84,7.05,3,Compound Stress (Heat+Drought)
AASRA-TRN-013825,Kasganj,"Uttar Pradesh, India",Rabi/Winter,18.53,8.2,46.05,1.15,35.07,0,245.8,0.07,25.7,2.91,8.02,0,Optimal
AASRA-TRN-013826,Kasganj,"Uttar Pradesh, India",Rabi/Winter,23.7,13.57,90.0,0.29,27.13,0,604.3,1.49,24.2,1.22,8.13,0,Optimal
AASRA-TRN-013827,Kasganj,"Uttar Pradesh, India",Kharif/Wet,32.6,26.24,84.14,0.78,38.25,0,776.8,42.51,28.8,3.95,7.62,6,Salinity Stress
AASRA-TRN-013828,Kasganj,"Uttar Pradesh, India",Kharif/Wet,27.32,20.67,88.31,0.42,42.62,0,1609.3,31.48,28.0,1.2,7.38,0,Optimal
AASRA-TRN-013829,Kasganj,"Uttar Pradesh, India",Rabi/Winter,24.79,11.01,92.55,0.23,12.9,0,450.5,2.32,21.0,4.38,7.85,6,Salinity Stress
AASRA-TRN-013830,Kasganj,"Uttar Pradesh, India",Kharif/Wet,22.55,15.18,81.62,0.5,33.69,0,531.9,25.16,24.0,1.79,7.94,0,Optimal
AASRA-TRN-013831,Kasganj,"Uttar Pradesh, India",Kharif/Wet,31.15,21.73,71.1,1.31,22.43,0,1693.5,6.69,29.1,3.81,7.59,6,Salinity Stress
AASRA-TRN-013832,Kasganj,"Uttar Pradesh, India",Kharif/Wet,42.91,32.0,59.53,3.48,19.29,1,1208.1,24.05,20.5,1.67,7.9,3,Compound Stress (Heat+Drought)
AASRA-TRN-013833,Kasganj,"Uttar Pradesh, India",Rabi/Winter,25.12,15.54,83.78,0.52,33.09,0,1053.9,1.14,23.2,1.46,8.03,0,Optimal
AASRA-TRN-013834,Kasganj,"Uttar Pradesh, India",Kharif/Wet,29.28,21.29,94.16,0.24,30.95,0,1253.6,3.57,23.7,1.21,7.6,0,Optimal
AASRA-TRN-013835,Kasganj,"Uttar Pradesh, India",Kharif/Wet,28.12,20.65,76.69,0.89,46.91,0,949.5,88.36,22.3,1.33,7.48,4,Flooding / Waterlogging
AASRA-TRN-013836,Kasganj,"Uttar Pradesh, India",Zaid/Summer,37.88,25.97,28.09,4.73,24.45,4,723.6,1.57,30.1,2.43,7.22,1,Heat Stress
AASRA-TRN-013837,Kasganj,"Uttar Pradesh, India",Rabi/Winter,18.69,3.27,86.47,0.29,27.91,0,40.0,2.33,22.2,3.65,7.35,5,Frost / Cold Stress
AASRA-TRN-013838,Kasganj,"Uttar Pradesh, India",Kharif/Wet,37.54,29.34,82.15,1.15,32.04,1,2500.0,30.46,30.2,1.41,7.88,0,Optimal
AASRA-TRN-013839,Kasganj,"Uttar Pradesh, India",Rabi/Winter,23.34,11.24,87.88,0.35,28.72,0,860.6,2.14,20.1,1.57,7.16,0,Optimal
AASRA-TRN-013840,Kasganj,"Uttar Pradesh, India",Kharif/Wet,32.44,22.84,72.35,1.35,27.96,0,1852.3,0.56,21.9,1.29,7.65,0,Optimal
AASRA-TRN-013841,Kasganj,"Uttar Pradesh, India",Rabi/Winter,22.34,7.2,90.29,0.26,38.09,0,324.2,3.63,24.3,1.48,7.68,0,Optimal
AASRA-TRN-013842,Kasganj,"Uttar Pradesh, India",Rabi/Winter,15.64,5.47,53.99,0.82,18.17,0,45.0,3.08,30.9,2.09,8.02,2,Drought Stress
AASRA-TRN-013843,Kasganj,"Uttar Pradesh, India",Rabi/Winter,7.35,-3.0,53.4,0.48,19.83,0,40.0,1.08,24.9,1.82,7.95,5,Frost / Cold Stress
AASRA-TRN-013844,Kasganj,"Uttar Pradesh, India",Kharif/Wet,39.47,30.85,68.18,2.28,24.51,1,1232.9,4.57,22.0,1.76,7.83,1,Heat Stress
AASRA-TRN-013845,Kasganj,"Uttar Pradesh, India",Kharif/Wet,30.86,22.64,82.12,0.8,25.57,0,1808.9,13.3,25.2,2.18,7.66,0,Optimal
AASRA-TRN-013846,Kasganj,"Uttar Pradesh, India",Kharif/Wet,35.29,28.66,71.25,1.64,29.21,4,1538.1,6.4,22.0,2.56,7.67,0,Optimal
AASRA-TRN-013847,Kasganj,"Uttar Pradesh, India",Kharif/Wet,29.52,24.28,79.89,0.83,32.73,0,861.9,58.83,23.0,2.1,7.13,0,Optimal
AASRA-TRN-013848,Kasganj,"Uttar Pradesh, India",Rabi/Winter,24.74,13.59,73.35,0.83,21.58,0,833.9,3.39,30.5,1.95,7.61,0,Optimal
AASRA-TRN-013849,Kasganj,"Uttar Pradesh, India",Rabi/Winter,21.38,8.52,46.87,1.35,30.33,0,232.5,7.46,19.3,2.29,7.82,0,Optimal
AASRA-TRN-013850,Kasganj,"Uttar Pradesh, India",Zaid/Summer,39.92,27.38,14.1,5.8,37.46,3,2500.0,1.25,26.5,1.28,8.0,1,Heat Stress
AASRA-TRN-013851,Kasganj,"Uttar Pradesh, India",Rabi/Winter,27.17,13.59,90.61,0.34,21.19,0,1151.9,8.33,23.3,1.29,7.81,0,Optimal
AASRA-TRN-013852,Kasganj,"Uttar Pradesh, India",Rabi/Winter,28.44,15.9,69.32,1.19,29.47,0,1022.3,8.79,31.1,2.08,8.06,0,Optimal
AASRA-TRN-013853,Kasganj,"Uttar Pradesh, India",Rabi/Winter,22.45,11.18,87.91,0.33,31.37,0,606.5,0.4,23.8,3.45,7.8,0,Optimal
AASRA-TRN-013854,Kasganj,"Uttar Pradesh, India",Kharif/Wet,35.38,29.79,76.85,1.33,41.29,1,722.8,59.48,22.3,1.3,7.75,0,Optimal
AASRA-TRN-013855,Kasganj,"Uttar Pradesh, India",Zaid/Summer,39.06,28.56,38.01,4.35,12.94,2,904.8,2.63,29.9,2.22,7.6,3,Compound Stress (Heat+Drought)
AASRA-TRN-013856,Kasganj,"Uttar Pradesh, India",Rabi/Winter,24.88,15.36,56.42,1.37,22.42,0,364.4,1.01,21.2,2.66,8.13,0,Optimal
AASRA-TRN-013857,Kasganj,"Uttar Pradesh, India",Zaid/Summer,48.74,32.0,38.35,5.8,32.29,6,2500.0,0.99,22.2,3.39,7.25,1,Heat Stress
AASRA-TRN-013858,Kasganj,"Uttar Pradesh, India",Kharif/Wet,33.58,26.24,78.2,1.13,36.92,0,1313.9,57.33,20.6,4.02,7.93,6,Salinity Stress
AASRA-TRN-013859,Kasganj,"Uttar Pradesh, India",Rabi/Winter,24.25,14.79,51.03,1.48,26.71,0,895.0,0.28,22.6,3.08,8.44,6,Salinity Stress
AASRA-TRN-013860,Kasganj,"Uttar Pradesh, India",Zaid/Summer,43.77,31.47,36.1,5.75,16.27,12,2500.0,2.82,26.9,1.38,7.69,3,Compound Stress (Heat+Drought)
AASRA-TRN-013861,Kasganj,"Uttar Pradesh, India",Rabi/Winter,25.48,16.18,83.76,0.53,25.28,0,335.6,12.05,28.8,1.33,7.57,0,Optimal
AASRA-TRN-013862,Kasganj,"Uttar Pradesh, India",Zaid/Summer,35.32,23.16,44.64,3.17,23.51,1,1077.5,0.23,27.3,1.62,6.77,0,Optimal
AASRA-TRN-013863,Kasganj,"Uttar Pradesh, India",Rabi/Winter,19.89,6.53,75.27,0.57,24.69,0,90.0,2.45,24.8,1.62,6.99,0,Optimal
AASRA-TRN-013864,Kasganj,"Uttar Pradesh, India",Kharif/Wet,37.25,28.48,96.18,0.24,23.62,1,1714.9,16.4,28.8,3.04,7.84,0,Optimal
AASRA-TRN-013865,Kasganj,"Uttar Pradesh, India",Rabi/Winter,18.94,6.07,74.66,0.55,24.22,0,251.0,0.2,19.8,2.18,7.74,0,Optimal
AASRA-TRN-013866,Kasganj,"Uttar Pradesh, India",Zaid/Summer,46.46,32.0,17.4,5.8,27.69,2,760.0,1.58,32.0,2.74,7.51,1,Heat Stress
AASRA-TRN-013867,Kasganj,"Uttar Pradesh, India",Kharif/Wet,26.4,19.51,79.46,0.71,54.8,0,932.7,81.56,20.2,1.46,7.75,4,Flooding / Waterlogging
AASRA-TRN-013868,Kasganj,"Uttar Pradesh, India",Zaid/Summer,42.12,29.83,32.87,5.54,21.79,4,2182.0,1.22,23.5,1.57,7.86,3,Compound Stress (Heat+Drought)
AASRA-TRN-013869,Kasganj,"Uttar Pradesh, India",Kharif/Wet,36.69,31.19,94.32,0.35,24.63,3,1627.8,6.83,21.8,2.66,7.59,1,Heat Stress
AASRA-TRN-013870,Kasganj,"Uttar Pradesh, India",Kharif/Wet,37.37,31.04,78.2,1.4,16.26,1,823.1,6.55,18.5,1.84,7.18,2,Drought Stress
AASRA-TRN-013871,Kasganj,"Uttar Pradesh, India",Kharif/Wet,33.9,26.64,62.77,1.97,20.16,0,1013.6,9.53,24.4,2.55,7.69,0,Optimal
AASRA-TRN-013872,Kasganj,"Uttar Pradesh, India",Kharif/Wet,28.08,23.01,92.29,0.29,26.09,0,1228.0,21.75,21.2,1.55,7.69,0,Optimal
AASRA-TRN-013873,Kasganj,"Uttar Pradesh, India",Kharif/Wet,35.04,28.32,82.95,0.96,38.07,4,1170.8,31.86,33.6,2.42,7.29,0,Optimal
AASRA-TRN-013874,Kasganj,"Uttar Pradesh, India",Kharif/Wet,29.91,23.77,64.91,1.48,25.82,0,572.5,4.55,23.9,3.66,7.95,0,Optimal
