sample_id,region,state_country,season,temp_max_forecast_7d,temp_night_min_7d,rh_avg_forecast_7d,vpd_kpa,soil_moisture_vol_pct,consecutive_hot_days,crop_gdd_accumulated,rainfall_3d_sum_mm,soil_clay_pct,soil_ec_ds_m,soil_ph,stress_class,stress_label
AASRA-TRN-001734,Latur,"Maharashtra, India",Kharif/Wet,27.1,18.65,72.64,1.03,21.26,0,181.2,8.44,49.6,0.83,7.61,0,Optimal
AASRA-TRN-001735,Latur,"Maharashtra, India",Zaid/Summer,39.17,25.96,15.94,5.8,15.86,2,406.9,1.14,47.0,0.8,7.68,3,Compound Stress (Heat+Drought)
AASRA-TRN-001736,Latur,"Maharashtra, India",Kharif/Wet,36.09,29.79,90.49,0.59,21.29,1,961.5,12.62,48.4,0.83,8.04,0,Optimal
AASRA-TRN-001737,Latur,"Maharashtra, India",Kharif/Wet,25.4,17.82,98.24,0.19,18.04,0,1321.0,16.63,45.8,2.4,7.86,2,Drought Stress
AASRA-TRN-001738,Latur,"Maharashtra, India",Kharif/Wet,32.96,23.87,94.54,0.35,11.64,0,1227.8,23.09,48.0,1.14,8.08,2,Drought Stress
AASRA-TRN-001739,Latur,"Maharashtra, India",Zaid/Summer,36.66,25.21,20.32,4.94,28.16,1,2487.7,0.91,44.2,1.17,7.29,0,Optimal
AASRA-TRN-001740,Latur,"Maharashtra, India",Kharif/Wet,33.44,24.2,68.64,1.68,43.13,0,489.2,0.03,45.8,1.19,7.6,0,Optimal
AASRA-TRN-001741,Latur,"Maharashtra, India",Kharif/Wet,37.35,27.34,60.97,2.56,19.88,1,981.0,14.53,49.5,2.35,7.97,1,Heat Stress
AASRA-TRN-001742,Latur,"Maharashtra, India",Kharif/Wet,31.29,21.48,66.55,1.62,31.52,0,744.1,4.22,46.2,0.95,8.21,0,Optimal
AASRA-TRN-001743,Latur,"Maharashtra, India",Rabi/Winter,20.11,5.47,68.25,0.8,24.18,0,47.2,2.74,56.8,2.84,7.92,0,Optimal
AASRA-TRN-001744,Latur,"Maharashtra, India",Rabi/Winter,30.61,16.67,72.58,1.32,18.4,0,480.9,3.16,51.1,2.47,7.77,0,Optimal
AASRA-TRN-001745,Latur,"Maharashtra, India",Kharif/Wet,39.72,31.81,77.83,1.61,43.02,2,2300.7,40.22,51.5,1.56,7.86,1,Heat Stress
AASRA-TRN-001746,Latur,"Maharashtra, India",Kharif/Wet,28.42,19.17,90.46,0.23,18.72,0,1394.2,3.05,53.9,1.33,7.86,2,Drought Stress
AASRA-TRN-001747,Latur,"Maharashtra, India",Rabi/Winter,19.84,6.65,80.61,0.32,19.27,0,322.9,3.29,46.0,1.04,7.49,0,Optimal
AASRA-TRN-001748,Latur,"Maharashtra, India",Rabi/Winter,20.76,7.75,47.05,1.39,26.42,0,424.3,1.29,49.0,0.8,8.04,0,Optimal
AASRA-TRN-001749,Latur,"Maharashtra, India",Kharif/Wet,36.63,30.19,87.44,0.75,15.95,1,2421.3,5.18,41.5,0.74,7.72,2,Drought Stress
AASRA-TRN-001750,Latur,"Maharashtra, India",Kharif/Wet,30.23,24.55,74.78,1.12,32.97,0,547.7,7.0,49.3,1.32,8.41,0,Optimal
AASRA-TRN-001751,Latur,"Maharashtra, India",Rabi/Winter,23.04,9.58,81.31,0.58,15.55,0,224.6,4.15,47.5,1.36,7.45,2,Drought Stress
AASRA-TRN-001752,Latur,"Maharashtra, India",Kharif/Wet,28.91,21.99,65.48,1.3,21.95,0,268.5,2.05,49.1,1.92,7.71,0,Optimal
AASRA-TRN-001753,Latur,"Maharashtra, India",Kharif/Wet,34.7,27.01,75.37,1.23,24.44,0,2153.4,6.78,49.7,3.68,7.53,0,Optimal
AASRA-TRN-001754,Latur,"Maharashtra, India",Kharif/Wet,33.4,23.39,79.65,1.04,37.73,0,1020.9,54.32,49.9,1.0,8.22,0,Optimal
AASRA-TRN-001755,Latur,"Maharashtra, India",Zaid/Summer,47.04,31.7,31.81,5.77,35.43,9,2502.9,0.0,52.0,1.6,7.94,1,Heat Stress
AASRA-TRN-001756,Latur,"Maharashtra, India",Rabi/Winter,9.66,-0.22,55.72,0.58,31.75,0,36.6,3.99,48.6,3.7,7.7,5,Frost / Cold Stress
AASRA-TRN-001757,Latur,"Maharashtra, India",Zaid/Summer,39.35,26.73,27.89,5.1,36.12,1,1031.8,0.65,51.1,0.95,8.23,1,Heat Stress
AASRA-TRN-001758,Latur,"Maharashtra, India",Zaid/Summer,36.18,25.55,29.88,4.2,24.25,2,1808.2,2.43,52.8,1.48,8.23,0,Optimal
AASRA-TRN-001759,Latur,"Maharashtra, India",Rabi/Winter,20.58,8.19,78.3,0.53,18.59,0,268.3,3.6,43.1,1.12,7.43,2,Drought Stress
AASRA-TRN-001760,Latur,"Maharashtra, India",Rabi/Winter,17.03,4.85,67.08,0.65,40.86,0,115.9,0.86,43.3,2.4,7.36,6,Salinity Stress
AASRA-TRN-001761,Latur,"Maharashtra, India",Zaid/Summer,46.55,32.12,15.21,5.87,18.35,5,2500.0,0.4,46.6,1.89,7.55,1,Heat Stress
AASRA-TRN-001762,Latur,"Maharashtra, India",Kharif/Wet,35.7,26.04,78.67,1.26,33.6,5,2178.1,12.27,46.1,0.97,8.01,1,Heat Stress
AASRA-TRN-001763,Latur,"Maharashtra, India",Zaid/Summer,36.75,25.31,26.66,4.51,26.07,3,2374.2,2.66,53.1,4.39,7.29,6,Salinity Stress
AASRA-TRN-001764,Latur,"Maharashtra, India",Kharif/Wet,23.09,14.46,84.4,0.46,40.84,0,601.4,52.56,51.1,2.42,7.67,0,Optimal
AASRA-TRN-001765,Latur,"Maharashtra, India",Rabi/Winter,17.41,3.13,65.57,0.65,11.56,0,42.3,5.73,46.0,2.59,7.29,2,Drought Stress
AASRA-TRN-001766,Latur,"Maharashtra, India",Rabi/Winter,16.81,5.15,70.73,0.53,16.6,0,46.7,0.78,48.0,1.21,7.44,2,Drought Stress
AASRA-TRN-001767,Latur,"Maharashtra, India",Kharif/Wet,42.47,31.83,94.21,0.33,19.43,3,467.7,9.24,45.5,2.02,8.25,3,Compound Stress (Heat+Drought)
AASRA-TRN-001768,Latur,"Maharashtra, India",Kharif/Wet,26.98,21.68,68.53,1.24,42.83,0,608.6,57.68,49.2,1.01,7.85,0,Optimal
AASRA-TRN-001769,Latur,"Maharashtra, India",Zaid/Summer,40.32,28.17,40.05,4.34,15.55,6,1417.0,0.22,54.6,0.97,7.95,3,Compound Stress (Heat+Drought)
AASRA-TRN-001770,Latur,"Maharashtra, India",Kharif/Wet,27.36,21.47,82.63,0.7,40.48,0,1412.4,32.95,43.0,1.7,7.76,0,Optimal
AASRA-TRN-001771,Latur,"Maharashtra, India",Zaid/Summer,34.2,23.91,41.76,3.04,26.83,0,380.1,6.1,47.9,1.44,7.96,0,Optimal
AASRA-TRN-001772,Latur,"Maharashtra, India",Kharif/Wet,28.38,20.11,81.17,0.72,15.2,0,1583.6,2.17,53.3,2.05,7.64,2,Drought Stress
AASRA-TRN-001773,Latur,"Maharashtra, India",Kharif/Wet,32.61,23.63,97.99,0.23,39.16,0,196.4,1.54,49.5,1.5,7.71,0,Optimal
AASRA-TRN-001774,Latur,"Maharashtra, India",Kharif/Wet,33.6,24.18,95.14,0.28,27.44,0,665.0,14.16,44.9,1.89,7.74,0,Optimal
AASRA-TRN-001775,Latur,"Maharashtra, India",Kharif/Wet,35.98,28.49,76.86,1.25,30.88,4,2441.4,0.0,49.7,0.98,8.32,1,Heat Stress
AASRA-TRN-001776,Latur,"Maharashtra, India",Kharif/Wet,24.45,14.74,58.07,1.27,33.73,0,232.2,20.48,48.4,1.96,8.46,0,Optimal
AASRA-TRN-001777,Latur,"Maharashtra, India",Kharif/Wet,30.59,25.77,80.05,0.8,26.35,0,1585.3,17.81,50.4,1.16,7.7,0,Optimal
AASRA-TRN-001778,Latur,"Maharashtra, India",Rabi/Winter,13.85,4.78,60.74,0.72,32.17,0,41.6,0.5,50.7,1.44,7.85,0,Optimal
AASRA-TRN-001779,Latur,"Maharashtra, India",Rabi/Winter,21.02,10.82,74.76,0.65,23.47,0,722.7,1.61,50.3,0.87,7.78,0,Optimal
AASRA-TRN-001780,Latur,"Maharashtra, India",Rabi/Winter,29.36,15.32,74.67,0.98,13.2,0,1330.2,3.05,52.2,1.01,7.65,2,Drought Stress
AASRA-TRN-001781,Latur,"Maharashtra, India",Kharif/Wet,39.3,31.46,63.43,2.56,31.48,9,618.1,9.66,47.8,1.67,7.88,1,Heat Stress
AASRA-TRN-001782,Latur,"Maharashtra, India",Rabi/Winter,7.62,-2.66,91.71,0.13,31.05,0,42.8,0.96,45.8,0.97,7.61,5,Frost / Cold Stress
AASRA-TRN-001783,Latur,"Maharashtra, India",Kharif/Wet,35.15,28.21,63.58,2.01,25.28,3,2062.8,15.86,51.2,0.95,8.11,1,Heat Stress
AASRA-TRN-001784,Latur,"Maharashtra, India",Kharif/Wet,37.74,27.75,92.22,0.56,21.63,1,2495.4,1.97,47.6,5.39,8.31,3,Compound Stress (Heat+Drought)
AASRA-TRN-001785,Latur,"Maharashtra, India",Zaid/Summer,39.36,27.6,45.5,4.2,34.09,5,2499.4,1.17,50.0,1.06,7.19,0,Optimal
AASRA-TRN-001786,Latur,"Maharashtra, India",Zaid/Summer,40.94,28.98,19.06,5.79,27.16,3,468.7,1.69,43.6,2.77,7.63,1,Heat Stress
AASRA-TRN-001787,Latur,"Maharashtra, India",Zaid/Summer,38.59,28.67,33.87,4.43,20.76,2,1258.2,1.47,50.3,1.86,7.86,3,Compound Stress (Heat+Drought)
AASRA-TRN-001788,Latur,"Maharashtra, India",Kharif/Wet,27.08,17.3,92.11,0.3,21.64,0,1180.4,25.21,55.2,1.73,7.46,0,Optimal
AASRA-TRN-001789,Latur,"Maharashtra, India",Kharif/Wet,37.61,28.98,90.63,0.7,37.22,1,2499.7,38.9,46.3,1.46,8.24,0,Optimal
AASRA-TRN-001790,Latur,"Maharashtra, India",Zaid/Summer,39.28,28.98,41.67,4.08,14.97,14,2181.3,0.0,44.3,0.76,7.15,3,Compound Stress (Heat+Drought)
AASRA-TRN-001791,Latur,"Maharashtra, India",Rabi/Winter,18.42,1.68,49.99,1.12,20.81,0,38.4,0.0,54.8,2.46,7.47,2,Drought Stress
AASRA-TRN-001792,Latur,"Maharashtra, India",Kharif/Wet,28.97,18.78,63.48,1.46,34.77,0,1070.1,34.41,45.1,2.12,7.72,0,Optimal
AASRA-TRN-001793,Latur,"Maharashtra, India",Rabi/Winter,16.67,1.68,83.42,0.34,25.74,0,37.3,2.76,46.7,1.04,7.86,5,Frost / Cold Stress
AASRA-TRN-001794,Latur,"Maharashtra, India",Rabi/Winter,19.95,10.49,50.13,1.26,24.74,0,456.2,3.93,46.1,2.15,8.11,0,Optimal
AASRA-TRN-001795,Latur,"Maharashtra, India",Rabi/Winter,18.04,3.09,59.2,0.84,23.95,0,45.8,3.5,48.0,1.2,7.66,0,Optimal
AASRA-TRN-001796,Latur,"Maharashtra, India",Zaid/Summer,33.05,23.65,35.09,3.26,21.03,0,1327.8,0.23,48.6,0.91,7.54,2,Drought Stress
AASRA-TRN-001797,Latur,"Maharashtra, India",Kharif/Wet,27.36,21.93,91.83,0.34,42.94,0,262.3,120.12,51.4,1.08,8.46,4,Flooding / Waterlogging
AASRA-TRN-001798,Latur,"Maharashtra, India",Kharif/Wet,35.13,27.26,66.25,1.93,35.54,2,423.8,22.26,47.8,1.41,8.19,0,Optimal
AASRA-TRN-001799,Latur,"Maharashtra, India",Rabi/Winter,26.56,11.71,71.75,0.97,35.92,0,544.2,3.2,49.7,2.21,8.09,0,Optimal
AASRA-TRN-001800,Latur,"Maharashtra, India",Zaid/Summer,39.92,29.36,33.31,5.1,21.83,4,1811.5,1.15,48.9,1.92,8.42,3,Compound Stress (Heat+Drought)
AASRA-TRN-001801,Latur,"Maharashtra, India",Rabi/Winter,17.43,1.28,75.39,0.45,16.83,0,41.1,2.2,45.4,1.5,7.86,5,Frost / Cold Stress
AASRA-TRN-001802,Latur,"Maharashtra, India",Zaid/Summer,35.4,23.64,15.17,5.02,26.24,1,957.0,0.0,48.7,3.57,7.79,2,Drought Stress
AASRA-TRN-001803,Latur,"Maharashtra, India",Zaid/Summer,41.87,32.13,33.29,5.2,11.42,5,2191.0,2.18,45.1,2.83,8.5,6,Salinity Stress
AASRA-TRN-001804,Latur,"Maharashtra, India",Zaid/Summer,35.22,26.75,28.7,4.26,19.82,2,1706.6,0.15,53.2,0.77,7.96,2,Drought Stress
AASRA-TRN-001805,Latur,"Maharashtra, India",Rabi/Winter,23.89,12.6,55.18,1.31,17.03,0,748.5,4.34,45.5,1.17,7.84,2,Drought Stress
AASRA-TRN-001806,Latur,"Maharashtra, India",Rabi/Winter,27.39,14.63,56.68,1.53,34.41,0,1259.2,0.35,47.5,0.95,7.8,0,Optimal
AASRA-TRN-001807,Latur,"Maharashtra, India",Rabi/Winter,25.17,13.02,83.65,0.51,10.47,0,101.8,3.01,55.5,1.95,7.36,2,Drought Stress
AASRA-TRN-001808,Latur,"Maharashtra, India",Kharif/Wet,35.0,29.4,67.16,1.74,43.51,0,464.2,32.47,49.9,1.74,7.84,0,Optimal
AASRA-TRN-001809,Latur,"Maharashtra, India",Kharif/Wet,25.05,16.85,82.03,0.63,42.91,0,742.8,85.91,56.3,1.03,7.91,4,Flooding / Waterlogging
AASRA-TRN-001810,Latur,"Maharashtra, India",Rabi/Winter,27.37,15.01,48.85,1.88,19.95,0,1257.4,3.19,48.9,1.36,8.41,0,Optimal
AASRA-TRN-001811,Latur,"Maharashtra, India",Kharif/Wet,26.85,20.29,61.59,1.4,34.05,0,1531.5,43.22,47.5,0.99,7.94,0,Optimal
AASRA-TRN-001812,Latur,"Maharashtra, India",Rabi/Winter,21.08,10.2,64.18,0.9,15.84,0,136.4,1.07,44.5,1.21,7.76,0,Optimal
AASRA-TRN-001813,Latur,"Maharashtra, India",Rabi/Winter,19.32,6.87,90.14,0.24,20.83,0,151.8,2.53,49.3,5.16,7.84,6,Salinity Stress
AASRA-TRN-001814,Latur,"Maharashtra, India",Kharif/Wet,33.97,27.01,95.29,0.33,40.8,0,1776.4,49.43,49.1,3.61,7.73,6,Salinity Stress
AASRA-TRN-001815,Latur,"Maharashtra, India",Zaid/Summer,42.52,32.14,40.27,4.9,15.4,4,1459.9,1.65,50.3,2.42,7.28,3,Compound Stress (Heat+Drought)
AASRA-TRN-001816,Latur,"Maharashtra, India",Zaid/Summer,48.5,31.63,40.95,5.75,31.57,1,2363.6,1.65,45.6,1.02,7.55,1,Heat Stress
AASRA-TRN-001817,Latur,"Maharashtra, India",Zaid/Summer,47.32,31.92,25.26,5.82,35.27,2,1033.8,1.91,43.2,3.28,8.15,3,Compound Stress (Heat+Drought)
AASRA-TRN-001818,Latur,"Maharashtra, India",Kharif/Wet,24.55,18.75,65.09,1.05,23.92,0,1004.7,5.11,48.5,2.93,8.09,0,Optimal
AASRA-TRN-001819,Latur,"Maharashtra, India",Rabi/Winter,21.75,10.92,61.51,0.93,25.87,0,487.7,4.47,45.4,1.88,8.22,0,Optimal
AASRA-TRN-001820,Latur,"Maharashtra, India",Zaid/Summer,44.99,31.95,42.02,5.31,21.83,2,2504.2,2.77,45.2,1.39,8.21,3,Compound Stress (Heat+Drought)
AASRA-TRN-001821,Latur,"Maharashtra, India",Rabi/Winter,12.73,0.95,76.8,0.39,19.25,0,35.4,2.98,49.3,1.02,7.83,5,Frost / Cold Stress
AASRA-TRN-001822,Latur,"Maharashtra, India",Kharif/Wet,37.56,28.76,93.92,0.49,41.92,1,1941.6,65.05,42.6,1.2,7.38,0,Optimal
AASRA-TRN-001823,Latur,"Maharashtra, India",Zaid/Summer,32.44,24.25,24.66,3.76,23.8,0,1196.5,2.0,49.2,1.23,7.86,0,Optimal
AASRA-TRN-001824,Latur,"Maharashtra, India",Kharif/Wet,31.91,25.88,98.59,0.23,23.38,0,662.2,9.07,47.7,1.73,7.95,0,Optimal
AASRA-TRN-001825,Latur,"Maharashtra, India",Rabi/Winter,26.78,13.86,88.61,0.43,12.11,0,199.1,2.67,48.3,1.54,7.9,2,Drought Stress
AASRA-TRN-001826,Latur,"Maharashtra, India",Kharif/Wet,31.78,23.33,97.63,0.13,27.25,0,1902.1,2.28,44.4,1.47,7.56,0,Optimal
AASRA-TRN-001827,Latur,"Maharashtra, India",Rabi/Winter,20.66,10.46,91.32,0.18,34.63,0,700.3,3.85,55.3,0.97,8.55,0,Optimal
AASRA-TRN-001828,Latur,"Maharashtra, India",Kharif/Wet,43.34,31.79,67.12,2.87,29.87,5,2404.3,15.69,46.9,1.24,8.71,1,Heat Stress
AASRA-TRN-001829,Latur,"Maharashtra, India",Kharif/Wet,41.57,31.68,86.22,0.99,18.96,2,1686.2,15.55,51.8,2.06,8.48,1,Heat Stress
AASRA-TRN-001830,Latur,"Maharashtra, India",Kharif/Wet,37.56,31.94,92.25,0.4,42.46,1,1487.4,25.79,51.4,2.11,7.58,1,Heat Stress
AASRA-TRN-001831,Latur,"Maharashtra, India",Kharif/Wet,29.07,22.13,80.05,0.84,32.5,0,1757.4,2.92,49.9,1.28,7.6,0,Optimal
AASRA-TRN-001832,Latur,"Maharashtra, India",Rabi/Winter,26.21,14.7,69.25,0.95,22.13,0,839.6,0.21,47.2,1.35,8.09,0,Optimal
AASRA-TRN-001833,Latur,"Maharashtra, India",Zaid/Summer,41.76,31.46,39.56,4.81,27.71,2,1443.8,0.75,48.3,1.86,8.2,3,Compound Stress (Heat+Drought)
AASRA-TRN-001834,Latur,"Maharashtra, India",Kharif/Wet,31.13,22.84,67.69,1.32,31.87,0,1673.4,42.54,41.1,1.19,8.01,0,Optimal
AASRA-TRN-001835,Latur,"Maharashtra, India",Kharif/Wet,25.44,15.39,66.97,1.06,25.96,0,408.6,0.65,44.6,0.82,7.69,0,Optimal
AASRA-TRN-001836,Latur,"Maharashtra, India",Kharif/Wet,38.05,31.67,69.75,2.18,20.89,4,524.0,14.02,42.7,1.68,7.58,3,Compound Stress (Heat+Drought)
AASRA-TRN-001837,Latur,"Maharashtra, India",Kharif/Wet,37.16,28.41,77.35,1.53,23.04,1,2499.1,2.18,49.7,0.89,7.53,0,Optimal
AASRA-TRN-001838,Latur,"Maharashtra, India",Rabi/Winter,25.14,14.22,50.69,1.58,28.4,0,468.8,1.94,47.2,2.83,7.73,0,Optimal
AASRA-TRN-001839,Latur,"Maharashtra, India",Rabi/Winter,31.83,22.17,78.93,0.97,38.38,0,277.5,1.13,42.5,1.81,7.99,0,Optimal
AASRA-TRN-001840,Latur,"Maharashtra, India",Kharif/Wet,32.77,25.41,77.06,1.16,24.35,0,2087.5,4.84,49.2,2.43,7.78,0,Optimal
AASRA-TRN-001841,Latur,"Maharashtra, India",Kharif/Wet,36.77,28.59,74.93,1.62,12.32,1,1652.6,3.75,43.2,2.0,7.85,2,Drought Stress
AASRA-TRN-001842,Latur,"Maharashtra, India",Zaid/Summer,38.91,27.32,37.95,4.41,27.08,12,597.1,2.59,53.2,1.13,7.95,3,Compound Stress (Heat+Drought)
AASRA-TRN-001843,Latur,"Maharashtra, India",Rabi/Winter,17.95,6.87,80.3,0.42,32.66,0,279.7,0.75,48.9,3.11,7.72,6,Salinity Stress
AASRA-TRN-001844,Latur,"Maharashtra, India",Rabi/Winter,24.79,12.79,49.06,1.66,34.14,0,762.6,2.54,47.8,1.44,7.34,0,Optimal
AASRA-TRN-001845,Latur,"Maharashtra, India",Rabi/Winter,17.59,5.22,93.61,0.22,25.45,0,132.6,4.74,48.6,2.83,7.72,5,Frost / Cold Stress
AASRA-TRN-001846,Latur,"Maharashtra, India",Kharif/Wet,28.91,22.97,71.67,1.07,19.83,0,1434.2,9.56,49.3,2.47,8.05,2,Drought Stress
AASRA-TRN-001847,Latur,"Maharashtra, India",Rabi/Winter,17.57,6.75,83.14,0.36,33.07,0,212.1,0.98,47.3,0.93,8.25,0,Optimal
AASRA-TRN-001848,Latur,"Maharashtra, India",Kharif/Wet,34.09,24.31,72.92,1.4,44.54,0,1357.2,54.89,49.1,3.24,7.64,0,Optimal
AASRA-TRN-001849,Latur,"Maharashtra, India",Kharif/Wet,34.93,25.37,56.8,2.3,21.69,0,1945.4,8.67,50.8,1.25,7.81,0,Optimal
AASRA-TRN-001850,Latur,"Maharashtra, India",Kharif/Wet,34.66,26.0,73.93,1.39,18.09,0,645.6,19.62,50.6,1.51,7.84,2,Drought Stress
AASRA-TRN-001851,Latur,"Maharashtra, India",Rabi/Winter,19.7,5.39,80.32,0.37,25.69,0,133.6,0.14,50.5,0.88,7.51,0,Optimal
AASRA-TRN-001852,Latur,"Maharashtra, India",Kharif/Wet,37.97,28.79,94.73,0.25,44.43,2,282.0,39.0,44.9,0.95,8.47,0,Optimal
AASRA-TRN-001853,Latur,"Maharashtra, India",Kharif/Wet,26.69,18.76,61.29,1.25,54.91,0,396.0,84.37,48.4,1.07,7.92,4,Flooding / Waterlogging
AASRA-TRN-001854,Latur,"Maharashtra, India",Zaid/Summer,45.63,31.96,31.51,5.81,22.77,1,1201.5,4.57,48.2,1.79,8.06,3,Compound Stress (Heat+Drought)
AASRA-TRN-001855,Latur,"Maharashtra, India",Kharif/Wet,29.96,24.45,97.4,0.2,43.96,0,1701.1,26.0,42.0,0.81,7.18,0,Optimal
AASRA-TRN-001856,Latur,"Maharashtra, India",Kharif/Wet,25.18,16.96,92.11,0.3,20.66,0,736.6,9.84,46.8,1.67,7.09,0,Optimal
AASRA-TRN-001857,Latur,"Maharashtra, India",Rabi/Winter,24.18,9.62,93.94,0.14,19.49,0,544.9,3.88,47.3,2.24,8.26,2,Drought Stress
AASRA-TRN-001858,Latur,"Maharashtra, India",Rabi/Winter,19.32,6.88,74.42,0.55,37.07,0,56.9,0.34,52.1,0.97,8.27,0,Optimal
AASRA-TRN-001859,Latur,"Maharashtra, India",Kharif/Wet,34.34,28.7,93.46,0.25,18.84,0,365.5,16.09,44.8,0.94,7.62,2,Drought Stress
AASRA-TRN-001860,Latur,"Maharashtra, India",Rabi/Winter,16.85,1.27,47.36,0.97,19.24,0,40.3,2.64,49.9,1.07,7.74,5,Frost / Cold Stress
AASRA-TRN-001861,Latur,"Maharashtra, India",Kharif/Wet,36.45,29.75,59.0,2.52,34.11,1,569.6,34.53,46.7,1.6,7.16,0,Optimal
AASRA-TRN-001862,Latur,"Maharashtra, India",Kharif/Wet,35.27,26.97,82.55,1.13,8.96,2,1228.6,22.7,44.9,1.08,7.58,2,Drought Stress
AASRA-TRN-001863,Latur,"Maharashtra, India",Kharif/Wet,37.46,29.97,92.88,0.56,37.12,3,1414.5,32.05,43.3,2.77,7.58,1,Heat Stress
AASRA-TRN-001864,Latur,"Maharashtra, India",Rabi/Winter,20.42,10.82,51.43,1.18,28.53,0,400.5,2.32,51.9,4.14,8.2,0,Optimal
AASRA-TRN-001865,Latur,"Maharashtra, India",Rabi/Winter,19.15,3.77,50.3,1.08,20.87,0,138.3,2.74,45.6,1.55,8.03,5,Frost / Cold Stress
AASRA-TRN-001866,Latur,"Maharashtra, India",Rabi/Winter,23.12,10.08,67.91,0.94,25.81,0,524.0,4.54,44.2,1.43,7.95,0,Optimal
AASRA-TRN-001867,Latur,"Maharashtra, India",Zaid/Summer,38.77,26.98,35.75,4.53,12.72,6,2496.0,2.2,49.5,2.36,7.58,3,Compound Stress (Heat+Drought)
AASRA-TRN-001868,Latur,"Maharashtra, India",Zaid/Summer,43.43,32.06,38.8,5.49,14.1,3,2511.8,1.18,52.9,3.06,7.73,3,Compound Stress (Heat+Drought)
AASRA-TRN-001869,Latur,"Maharashtra, India",Rabi/Winter,22.54,10.43,56.79,1.13,15.41,0,374.3,1.36,42.4,1.26,7.73,2,Drought Stress
AASRA-TRN-001870,Latur,"Maharashtra, India",Kharif/Wet,35.66,26.31,61.2,2.33,16.35,1,612.7,10.74,43.6,2.23,8.17,2,Drought Stress
AASRA-TRN-001871,Latur,"Maharashtra, India",Kharif/Wet,32.65,27.66,96.16,0.23,11.48,0,2069.0,4.56,54.9,1.24,7.78,2,Drought Stress
AASRA-TRN-001872,Latur,"Maharashtra, India",Rabi/Winter,25.08,10.81,47.43,1.63,15.49,0,795.3,4.05,46.8,1.56,7.92,2,Drought Stress
AASRA-TRN-001873,Latur,"Maharashtra, India",Kharif/Wet,31.24,22.75,56.96,1.87,31.3,0,551.8,3.68,46.0,1.13,7.61,0,Optimal
AASRA-TRN-001874,Latur,"Maharashtra, India",Rabi/Winter,28.66,16.92,60.21,1.48,18.15,0,1190.0,8.54,49.9,2.14,8.71,2,Drought Stress
AASRA-TRN-001875,Latur,"Maharashtra, India",Zaid/Summer,40.34,27.95,33.2,4.94,30.62,2,1363.5,0.93,47.7,0.98,7.82,1,Heat Stress
AASRA-TRN-001876,Latur,"Maharashtra, India",Rabi/Winter,23.67,7.38,84.22,0.45,24.19,0,264.5,8.42,45.7,2.46,7.52,0,Optimal
AASRA-TRN-001877,Latur,"Maharashtra, India",Kharif/Wet,41.97,32.25,90.26,0.76,42.67,2,2481.8,29.34,52.1,0.98,7.23,1,Heat Stress
AASRA-TRN-001878,Latur,"Maharashtra, India",Rabi/Winter,18.88,4.35,83.64,0.29,29.58,0,163.2,3.09,47.3,7.23,7.73,6,Salinity Stress
AASRA-TRN-001879,Latur,"Maharashtra, India",Zaid/Summer,38.92,29.92,32.48,4.78,31.46,12,1469.8,3.37,47.1,1.51,7.29,1,Heat Stress
AASRA-TRN-001880,Latur,"Maharashtra, India",Kharif/Wet,31.9,26.36,70.52,1.35,12.97,0,1772.0,20.03,47.8,1.08,7.45,0,Optimal
AASRA-TRN-001881,Latur,"Maharashtra, India",Zaid/Summer,37.6,24.66,19.7,5.08,21.82,1,1326.8,1.77,44.6,0.8,7.28,2,Drought Stress
AASRA-TRN-001882,Latur,"Maharashtra, India",Rabi/Winter,27.06,15.6,47.84,1.93,33.0,0,1331.1,1.44,40.5,0.92,8.53,0,Optimal
AASRA-TRN-001883,Latur,"Maharashtra, India",Kharif/Wet,30.92,22.59,85.26,0.72,44.5,0,1581.0,65.3,51.3,1.28,7.43,0,Optimal
AASRA-TRN-001884,Latur,"Maharashtra, India",Kharif/Wet,33.05,23.03,85.46,0.63,20.0,0,838.8,15.86,48.4,1.05,8.13,0,Optimal
AASRA-TRN-001885,Latur,"Maharashtra, India",Kharif/Wet,36.73,26.93,73.29,1.58,26.27,1,2373.8,2.4,45.3,2.65,8.22,2,Drought Stress
AASRA-TRN-001886,Latur,"Maharashtra, India",Kharif/Wet,26.46,18.63,83.53,0.51,40.81,0,931.2,69.48,50.1,2.24,8.07,0,Optimal
AASRA-TRN-001887,Latur,"Maharashtra, India",Rabi/Winter,23.84,10.12,67.51,1.05,34.08,0,762.7,11.74,46.8,2.85,8.04,0,Optimal
AASRA-TRN-001888,Latur,"Maharashtra, India",Kharif/Wet,32.32,22.63,94.45,0.29,32.07,0,780.5,23.31,50.1,0.99,7.7,6,Salinity Stress
AASRA-TRN-001889,Latur,"Maharashtra, India",Kharif/Wet,34.34,27.54,60.93,2.03,38.87,0,2270.3,3.18,53.4,1.1,7.95,0,Optimal
AASRA-TRN-001890,Latur,"Maharashtra, India",Kharif/Wet,29.77,24.68,61.19,1.61,38.59,0,1004.4,33.87,47.0,0.89,7.38,0,Optimal
AASRA-TRN-001891,Latur,"Maharashtra, India",Kharif/Wet,34.57,25.83,65.53,1.92,41.83,0,1189.4,38.28,50.8,1.85,7.8,0,Optimal
AASRA-TRN-001892,Latur,"Maharashtra, India",Kharif/Wet,36.62,28.09,71.2,1.87,23.62,1,2326.7,23.24,43.1,3.36,7.47,0,Optimal
